wavelength,LJBotA_1_0.5s,LJBotB_1_0.5s,LJMidA_1_0.5s,LJMidB_1_0.5s,LJTopA_1_0.5s,LJTopB_1_0.5s,LonBotA_1_0.5s,LonBotB_1_0.5s,LonMidA_1_0.5s,LonMidB_1_0.5s,LonTopA_1_0.5s,LonTopB_1_0.5s,OTBotA_1_0.5s,OTBotB_1_0.5s,OTMidA_1_0.5s,OTMidB_1_0.5s,OTTopA_1_0.5s,OTTopB_1_0.5s,PosT29Aug24_1_0.5s,PreT29Aug24_1_0.5s
392,0.00366991669546141,0.00357131298032181,0.00412795111519581,0.00429584375363249,0.00422939196775065,0.00463915992782661,0.0303755263888432,0.0289752196156165,0.0181888524143638,0.0192275892441768,0.0182444930475269,0.0198291705636592,0.0163561253008233,0.0168422597045909,0.0190855086868372,0.0182512889645934,0.015919526905551,0.0158522722899566,0.0147305841298841,0.0151777443355491
394,0.00350118539702788,0.00345185235368011,0.0039614387917962,0.00413559864864393,0.00407897545922703,0.00448902173177362,0.0294222751121111,0.0280785093770278,0.0174940941247947,0.0184758323005873,0.0175314106200328,0.0191061324382853,0.0157171785825977,0.0161937960188998,0.0183794105868875,0.0175961870385867,0.015326214004988,0.015259605101718,0.0141872021081472,0.0146865584073381
396,0.00338703876250604,0.00330273053354717,0.00374667002447931,0.00398894601762921,0.00389618490773975,0.00425867727503986,0.0284958228288551,0.0272245322644446,0.0168136615742683,0.0177470903233211,0.0168973122992433,0.018465659975753,0.0151191457977811,0.015587289508293,0.0177333899858145,0.0169420604786792,0.0147226706714069,0.0146901912776356,0.0136908828573965,0.0142100504054768
398,0.00328603053590539,0.00325066032135769,0.0036904300206379,0.00386417374289251,0.0037732858203574,0.00423013839284962,0.0276286874718423,0.0264419218465639,0.0162076799164306,0.0171070671871415,0.0162826218843955,0.0177732966347645,0.0146022233372898,0.0150234237613346,0.0170795661927902,0.0163485999691525,0.0142055031043139,0.0142252811895137,0.0132653377523472,0.0138460598933138
400,0.00313036589931397,0.00312050809002858,0.00352733783638152,0.00372106180769896,0.00361567022213901,0.00404582673159774,0.0266954468823936,0.0255842484093089,0.0155625084053746,0.0164434451014617,0.0156416642599913,0.0171658279813472,0.0139853601289572,0.01444951061559,0.0164479274224528,0.0157053421527904,0.0136498715120875,0.0137225008607241,0.012810226988719,0.0133617537788654
402,0.00299772301260651,0.00299624552379564,0.00338228919263855,0.00357745591103537,0.00343857477471475,0.00392401753439983,0.0258557077814622,0.0247307787033166,0.0149277488638079,0.0157832812001888,0.015020775059912,0.0164920909495085,0.0134667678433549,0.0138997458645029,0.0158607396232714,0.0151129594790815,0.0131183553585185,0.0131681628429986,0.0123970304138635,0.0130075386857579
404,0.00287943641070532,0.00288067224633495,0.00324739607264768,0.00344796190181353,0.00330720607974683,0.00378439450310188,0.0249684811977754,0.0238812811822543,0.0143607230719052,0.0151128564342593,0.014419068133535,0.0159547437630587,0.0129224591973567,0.0132947662527488,0.0153007085299138,0.0145094833496413,0.0126359740414703,0.012724817677967,0.0119759602935656,0.0126386061567703
406,0.00290104956948211,0.0027490848884269,0.00312563571859833,0.00332813287306338,0.00316114128876679,0.0036734113362643,0.0240471626030383,0.023074041886317,0.013764726711844,0.0144987750516096,0.0138602656120795,0.0153819573496436,0.0123957258358562,0.0128381200483751,0.0147348567339927,0.0139877301202455,0.0121290093329187,0.0122236047507882,0.0115396181642906,0.0123126869873896
408,0.00291676350787664,0.00258618497039312,0.00297499814109675,0.00317600186414689,0.00302061047647235,0.00353668887463868,0.0232950234323746,0.0223563559705846,0.0132476352235043,0.0139305935140061,0.0133253079688408,0.014804176492276,0.0119123333998044,0.0123233190474448,0.0142001342750937,0.0134189841466267,0.0116782361436044,0.011763600703329,0.0111599178727518,0.0119912027329484
410,0.00256002561664701,0.00244535686422961,0.00284464154830039,0.00304074699887829,0.0028794819455955,0.00342536799304748,0.0224749682596671,0.0216243216830568,0.0126963078701867,0.0133566250232638,0.0127595253037232,0.0142494556586925,0.0114530388643134,0.0118490103567728,0.0136627827451419,0.0129022788413248,0.0112067152154145,0.0112654672163623,0.0107842515956965,0.0116602745324432
412,0.00238142014867603,0.00235584950923278,0.00273135753543088,0.00298263122144672,0.00279117985996348,0.00329191857060378,0.021732070251377,0.0209170379963728,0.0121695677808638,0.0128206397800255,0.0122735687297125,0.0137607554590507,0.0109735329293684,0.0114268683930863,0.0131858526615926,0.0123647542479426,0.0108047646016785,0.0108383488118966,0.0104420267780065,0.0113360059497138
414,0.00220783317557353,0.00217115920725159,0.00256903574136663,0.00288252190213862,0.00262212239367044,0.00312820748676503,0.0209997776932753,0.0201650955814674,0.0116502623449758,0.0122025988503107,0.0117222016974616,0.0132047573385891,0.0105004418930893,0.0108907186973845,0.0126382804192431,0.0118248784860806,0.0103181006813307,0.0103530668200921,0.0101021362132109,0.0110248084621927
416,0.00216941130046773,0.00214818357805734,0.0025224903204567,0.00289453278322367,0.00257837708604703,0.00309237965230402,0.0204084378442909,0.0196407630562976,0.0112806086613478,0.0118419205217093,0.0113620956490502,0.0128457044644188,0.0101617547096096,0.0105822869102222,0.0122819019296729,0.0115280238301937,0.00999951532901686,0.0100437152248676,0.00991504555956658,0.0108336868533324
418,0.00201654714324052,0.00202513610278281,0.00242037825094557,0.00275215019140612,0.00246375572972697,0.00297138919728417,0.0197575639075952,0.0189696489941685,0.0108338955833958,0.0113863501917868,0.0109214417962742,0.0123606198205317,0.00977376941129778,0.0101744180591245,0.0118082785764368,0.0110521454361246,0.00960406231478636,0.00961514652410191,0.00964611300182675,0.0105945237567353
420,0.00200269039015233,0.00200680732336243,0.00233973402167443,0.00267930437828246,0.00240252948606987,0.00289017648072054,0.0191987986588863,0.0184475274391699,0.0104808866985528,0.0110295305740523,0.0105865124134935,0.0119900198645743,0.0094653300080888,0.00984732997575748,0.0114412062337932,0.0106820700604713,0.00928716952577936,0.00928393968537528,0.00950054855033929,0.0103935284702105
422,0.00187993654989927,0.00192637707621467,0.00222997186687676,0.00249223815838772,0.00227887186620121,0.0027851398966577,0.0185877636271146,0.0179360892953088,0.0100768867099738,0.0105926129107617,0.0102276545079451,0.0116369182792217,0.0090797585917656,0.00947642820849046,0.0110108628065108,0.0102910804586098,0.0089306163247282,0.00894445595246938,0.00924928853361563,0.0101804254286743
424,0.00182229026535929,0.00186360445117608,0.00215174139374401,0.00232717014801606,0.00222963419075044,0.00267014253580331,0.018136334365615,0.0175046305521413,0.00976888347550297,0.0102250375894219,0.00988980477374103,0.0112937560931322,0.00876938719613107,0.00913691087079944,0.0106482082518882,0.00994632160359227,0.00859852010786308,0.00862772938309352,0.00911156161800277,0.0099773579667238
426,0.00184511804522405,0.00190345617854041,0.00214468436563736,0.00227481405807936,0.00222413797633929,0.00260019528114604,0.017646272756011,0.0171200378793744,0.00948407343770994,0.00993451040635357,0.00960681632703649,0.0109854362246655,0.00852678485822621,0.0089268717338698,0.0103475730698039,0.0096420294916405,0.00836125945160655,0.00840911880918221,0.00902961572659475,0.00983415320709198
428,0.00180582593080647,0.00188857971976947,0.00205967333228742,0.00219293307474618,0.00217225197177024,0.00255479407810759,0.0172154096136692,0.0166241279810863,0.00913205066769456,0.00961137551065273,0.00927272158007341,0.010660009286684,0.00820725553565907,0.00860587861196563,0.0100253849233592,0.00928120003204625,0.00805771601326708,0.00808735031748412,0.00888376672705801,0.00964589715114396
430,0.00173494913354324,0.00176718582942629,0.00196580752479228,0.0020951754257725,0.00210517233705728,0.00246613827249097,0.0167416680359166,0.0161560749780281,0.00881925811479503,0.00925582618455073,0.00893812012869926,0.0102689582195103,0.00790540087044106,0.00830351093648762,0.00970503765626178,0.00892738861919972,0.00775241582501529,0.00777759454413534,0.00871696842068655,0.00945676283083675
432,0.00169709593318442,0.00171769230135395,0.00185877785424428,0.00198458791164197,0.00197977920290411,0.0023492991220688,0.0162389929611021,0.0156317799972742,0.00837572973908023,0.008871539594852,0.0086023114221241,0.00993119481083821,0.00757511215028016,0.00798438098294796,0.0093495094691954,0.00859478429284734,0.00743847362650365,0.00745055956111081,0.00851039271664215,0.00928905946354051
434,0.00162942525593308,0.00161727308478948,0.00178083825707832,0.00190536651685151,0.00188262600491277,0.00229656587039964,0.0158037444691216,0.015188003814461,0.00807019166524964,0.00851179915225408,0.00829582557317542,0.00960303388849572,0.00728256017348012,0.00767059047973028,0.0090199236194388,0.00826395850537414,0.00714913430736645,0.00718265876849974,0.00831175297828489,0.00906034631811043
436,0.00157736246501037,0.00155496348816882,0.00170379103810791,0.0018236692056805,0.00182169774848486,0.0022036931835281,0.0153401808086212,0.0148071728448951,0.00775051495600202,0.00815693978828246,0.0079634339043607,0.00927263706683552,0.00699361927091682,0.00738324640578717,0.00870104103483526,0.00793704531723715,0.0069358629916451,0.00689982441340051,0.00813088152870312,0.00894141391645963
438,0.00154696087805681,0.00150025502678329,0.00163072494662796,0.00177185648949816,0.00172790021929318,0.00214252452042386,0.0149185892307497,0.0143652969467315,0.00747875910074866,0.00783190683098994,0.00768132465290265,0.00897782745252864,0.00670294580830068,0.0071693873343818,0.00842163727112396,0.00760958222669125,0.00665777717239467,0.00665000854833482,0.00795341613959122,0.00877741209331313
440,0.00146966115650942,0.00141903381842501,0.0015382372515557,0.00166416766388938,0.00159385414647034,0.0020677414461652,0.0144412073108119,0.0139656110509363,0.00711690587724281,0.00750336361247475,0.00737365954107187,0.00863032792358342,0.00644347855565031,0.00685072872806134,0.00810070585755018,0.00732645123196108,0.00641632936526417,0.00638189339492683,0.00776053026147905,0.00866011464724958
442,0.00134771717553716,0.0013048435745161,0.00143426535665496,0.00158067979836517,0.00152757404245692,0.00200432598987998,0.0139731450010088,0.0135639801387999,0.0067790284362976,0.00716748302672847,0.00707833464746994,0.00831926138825834,0.00618068178104382,0.00658640367227547,0.00780147701376874,0.00703192203095981,0.00615153030934043,0.00608699947187201,0.00758549792287506,0.00846886463064846
444,0.00128642974734943,0.00126363868603459,0.00136020165860411,0.00148614716555944,0.00144785935784785,0.00196722001704919,0.0135580456124182,0.0131652096787206,0.00655866590156254,0.00687875597534089,0.00679336110659625,0.00799519303488165,0.00591030413242614,0.00630385344733509,0.00752029963245428,0.00677988708191258,0.00592055679730883,0.00583967302144848,0.00736566940742838,0.00830724162055905
446,0.00125720632947718,0.00124809119618367,0.00127922509545034,0.00141959132213233,0.00140360104096091,0.00185665672323229,0.0131109343548678,0.0128292513850584,0.00626332565840896,0.00660732083065973,0.00649364723649002,0.00778024103221553,0.00568097043941968,0.00604655885511239,0.00727970899630787,0.00652637706893817,0.00570874673799523,0.00560922370371617,0.00723425809670765,0.00814103035279403
448,0.00122560107621804,0.00115043543420116,0.00121892139378297,0.00137204804183326,0.00135909474259123,0.00179310455992991,0.0127414499800861,0.0125217605614895,0.00604449498961528,0.00633423063006742,0.0062347542398441,0.00750154353967347,0.00546267575709366,0.00584855962015063,0.0070226277887033,0.00624805943120994,0.00548151195422194,0.0053718651233251,0.00705814966817789,0.00799134370575813
450,0.0011838329994145,0.00109679370456637,0.00115979634613858,0.00128364760277467,0.00134288428592433,0.00173761553725579,0.0124466199434418,0.0122221844989583,0.00582363836510786,0.00613334667006544,0.00602272868249057,0.00732669068398532,0.00528672602142141,0.00565052929585467,0.00680583284825135,0.00602459223256807,0.00533556739326309,0.00516697657775019,0.00696373395716786,0.00788321343206339
452,0.00115521185788573,0.00108767925410223,0.00115888211187515,0.00125889493837716,0.00140388864347499,0.00173174428081492,0.0121575080369809,0.0119798455817703,0.00565045587715243,0.00593711555512916,0.0058504630681189,0.00710118061660129,0.00512823990294858,0.00549240561945727,0.00660753545351137,0.00583091281123623,0.00521911208237805,0.00503038848409857,0.00686428452436932,0.00775029950402327
454,0.00101978501085461,0.00103907788587756,0.00110834396870358,0.00120103148580592,0.00140177221896434,0.00164003597179744,0.0118944123800967,0.0116964419732931,0.00547049705644654,0.00573767841053007,0.00564444556494568,0.00690998442877826,0.00494929448725755,0.00529839827970812,0.00639068383828922,0.00564761849982556,0.0051374655683275,0.0048222149671114,0.0067173320724571,0.00764294362276403
456,0.000978469908942825,0.00101283263543041,0.0011077831178794,0.00118236177474931,0.00140747077995587,0.00159399210940104,0.0116670642320084,0.0114712183076526,0.00535271409622433,0.00562962337661676,0.00553185871667843,0.00678737417885108,0.0048192277388115,0.00519142104475104,0.00624523082060989,0.00552553239374289,0.00512808669111911,0.00472350408424684,0.00668137253547844,0.00753248843510561
458,0.000953071821089197,0.00095034006277159,0.00102982524587784,0.00110060274474353,0.00134814379519274,0.00155574358275697,0.0113493211498613,0.0112091364472037,0.00514722909008798,0.00539887174362373,0.00533409848112985,0.00656732582969142,0.00465060766314767,0.00501367535463605,0.00601069099272604,0.00531627332794503,0.00505909922556599,0.00452533999312062,0.00659204511378078,0.00739804516917725
460,0.000937462203399536,0.000956195713475995,0.0010094311856041,0.00110069780251823,0.00132007498264024,0.0015124218058996,0.0110669670979746,0.0109936415795066,0.00498725706846303,0.00526412481055666,0.00519113993252678,0.00642379520046922,0.00450385207400829,0.00485827367619045,0.00588257095024202,0.00513945036312709,0.00498609952736132,0.00440077971877364,0.0065321887211579,0.00729465271597094
462,0.000834044644773253,0.00089445689339097,0.000966555471979881,0.00103653144029177,0.00121260015833355,0.00149408721628904,0.0108317048396182,0.0107607084999213,0.00482550428933759,0.00509168021732416,0.00501457684802875,0.00624618258439526,0.00434271240508514,0.00470172471497068,0.00567815404833486,0.00496825986625592,0.00484060435528664,0.00423732173502601,0.00641083971070515,0.00714305266657561
464,0.000821326977598707,0.000905788969043288,0.000952592868232733,0.00103844159600323,0.00123558360393844,0.00148193675399081,0.0105971323204473,0.0105870535691088,0.00472527161164483,0.00499061798908152,0.00488428362384281,0.00613455902843023,0.00421201895563498,0.0045896815777282,0.00554851861566241,0.00483547743809106,0.00473085076155739,0.00413713188286312,0.00637349914934522,0.00711041925486281
466,0.000888028896211146,0.000905118724343237,0.000962572639031645,0.00102589379943918,0.00123588188696972,0.00144063510081763,0.0103870900096153,0.0103845744625565,0.00458526737026317,0.00485728532236314,0.00481274798479094,0.006011585116254,0.00413652875429533,0.00451864301839339,0.00541958072496629,0.00471850695631457,0.00458426849859116,0.00402682793187286,0.00631244125735474,0.00695899560293243
468,0.00075912699803583,0.000871316436794309,0.000927649718185483,0.000988286303532897,0.00114340479937943,0.00139878803153978,0.0101301261047769,0.0101230179369687,0.00440815557119349,0.00467071336666288,0.00463005121407272,0.00583342997403226,0.00397432598289764,0.00431328397393235,0.00524856085651972,0.00454375981699799,0.004437492194673,0.00386445867553688,0.00615540830014312,0.00687418786928319
470,0.00073912784188837,0.000867538871836428,0.000886041529986224,0.000994577701878237,0.00106781702002387,0.0013584379076452,0.00988246618369574,0.00987318793714966,0.00427195346172337,0.00446924248414365,0.00448220019178655,0.00565537130281456,0.00385238675795686,0.00420619183396893,0.00511138440075695,0.00442432965062203,0.00429695874899844,0.00376117981058273,0.00603146114432226,0.00678457652235283
472,0.000685159865419037,0.000794412585226429,0.000828518645916258,0.00102129961873497,0.000980988735575111,0.00131985382606143,0.00958993111797587,0.0096372045521742,0.00411575779428891,0.00427143379071615,0.00432132151317428,0.00545729865175477,0.00372507212586835,0.00407235801143236,0.00494802936630445,0.00425126482700229,0.00417821045462623,0.00365699086572459,0.00591058954591425,0.00669006227398412
474,0.000680323154130948,0.000768735744497555,0.000792461365463935,0.00100721393856308,0.000910850018234347,0.00126708090672095,0.00939718685413761,0.00942027064943564,0.00396898366087847,0.00415210536408598,0.00422512960390029,0.00533006380707656,0.00358866842636992,0.00393863191457496,0.00479282884468844,0.00413336015210963,0.00397707177785061,0.00351648667957344,0.00577986114386614,0.00657382556314355
476,0.000598130350360197,0.000736269919073349,0.000724678928724521,0.000958308555257414,0.000890687164195956,0.00123329423593724,0.00920946655146719,0.00918331910396127,0.00382049236703346,0.00395941903614905,0.00409304381662429,0.00517858710134457,0.00348050115583635,0.00379185891274097,0.00466783501825556,0.00395214308505758,0.0038464966359239,0.00338266552708571,0.00567515347338091,0.0064458334089548
478,0.000596795132475833,0.000713274459498604,0.00071043880899918,0.000904596551989372,0.000833944152637261,0.00116029553293734,0.00897161311582235,0.0089662304051705,0.00371731002472763,0.00385806104997971,0.00393378227927122,0.00505952240098187,0.00337005817293218,0.00371138234805823,0.00452718403798424,0.00383529160901429,0.00364706376508876,0.00327645673829622,0.00557592762353807,0.00630478711606036
480,0.000597939464500927,0.000675245370443764,0.000668180047981999,0.000859350359542421,0.000804111571883873,0.00116166851302351,0.00882128850237201,0.00878039858879381,0.00357658388026218,0.00369802589787274,0.0037718704516357,0.00493155712771971,0.00324369785880946,0.00355282199655752,0.00438289525247184,0.00373043944170626,0.00350901226540334,0.00316152928289869,0.00546625375489495,0.00623043597126902
482,0.000630033814737064,0.000667600603543771,0.000658619323715459,0.000860031828415044,0.000800246887523846,0.00120108038264367,0.00870747581273405,0.00864218716719036,0.00349011115610789,0.00362379662176863,0.00372448327643505,0.00481863893681356,0.00316919204608165,0.00346597234879732,0.00430640905262511,0.00363870023654517,0.00335572373129171,0.00310466958205781,0.00537592231756251,0.00613895177959454
484,0.000598918941999548,0.000633607331275766,0.000618657399793447,0.000823650737256579,0.000744339543164711,0.00113228552775523,0.00850446025826653,0.00838955590251906,0.00335425069952484,0.00351700558030821,0.00362984557124213,0.00467745101834767,0.00305530495911952,0.00336188042492938,0.00416120324625897,0.003504411093146,0.00319695892403911,0.00298227783068105,0.00525102640742176,0.00603686747928035
486,0.000558235857170465,0.000619537082313373,0.000586197590215367,0.000798707802180755,0.000744433520152052,0.00112147774923755,0.00831822203508842,0.00823828223790984,0.00325517496589517,0.00337198814369199,0.00352334155352609,0.0045552823192726,0.00298064959833379,0.00325243284722859,0.00407401671305775,0.00339348988024138,0.00308509761111932,0.0029126089985754,0.00517677262382611,0.00595345237597915
488,0.000564909046537425,0.00059608928198499,0.000602855186584244,0.000778920174927313,0.000739099287556015,0.00111907041196536,0.00811622844985189,0.00805701024668639,0.0031591835190675,0.00330114266795855,0.00344245702037552,0.00447484570803504,0.00286689722153879,0.00320518108379486,0.0039781166559381,0.00335083831865692,0.0029828205720182,0.00280541615616178,0.00510821229335064,0.00580429968402892
490,0.000548806069895782,0.000553049262645046,0.000579010423218744,0.000738548978186172,0.000683214666342476,0.00110637491861119,0.00792131586258968,0.0079053148907153,0.0030597607195023,0.00315694953536798,0.00334073002504415,0.0043577351960585,0.00277905282013057,0.00309968345134003,0.00388711142334651,0.00323760760973283,0.0028849945535675,0.00274336732753802,0.00495249873926799,0.00572579986667833
492,0.000520922989438781,0.000530207004119688,0.000558281344064925,0.000749919702853363,0.000650112071533546,0.00107738158269918,0.00778118596670373,0.00778897263366761,0.00300093640081274,0.00307362312967207,0.00324489299963638,0.00427276121565914,0.00271550296257574,0.00307003565303843,0.00380717851281909,0.00314346339322958,0.00283786594357972,0.00267161430001341,0.00489909761513835,0.00563471911630988
494,0.000481462544211579,0.000479883570091156,0.000522432075340019,0.000697543445458927,0.00059642248166385,0.00103460215607889,0.00757098170224231,0.00764214781536389,0.0028741056451901,0.00299235890830143,0.00314060709058898,0.00417572955610629,0.00262920877565367,0.00292471010767989,0.00368938356332601,0.00306167674120695,0.00274542982276089,0.00256843928910542,0.00481512761967978,0.00554122880617084
496,0.00041366173179244,0.000424365525371088,0.000479947719714939,0.000656978833347472,0.000545109810101854,0.000972737119889603,0.00740734671831563,0.00742788898729891,0.00274493450930966,0.00287456020906033,0.00301220284420438,0.00401932277098313,0.00251409687249211,0.00280667660437428,0.00357977381957501,0.00292981078886115,0.00261685830166442,0.00250792818398124,0.00464464020665931,0.00540019843248747
498,0.000440134289056359,0.000384076253566556,0.000478563998029384,0.000619139781480914,0.00056937204711227,0.000985171158664799,0.00731114305166875,0.007337230105328,0.00271830541711208,0.00280629779192347,0.00297269703502322,0.00397328545075307,0.00246249005293907,0.00276489853113145,0.0035002963174262,0.00285836338229265,0.00259597159325169,0.00243744232651213,0.00459462456826844,0.00531825874185522
500,0.000377588197326384,0.00037147431020238,0.000473674381649577,0.000574193966076502,0.000529587580926803,0.000960543188237629,0.00716303450273783,0.0071920886167457,0.00263284934149668,0.00269828975177242,0.00288845298892482,0.00390082425261355,0.00237547571317217,0.00271774592117201,0.00343648201412357,0.00279898713742755,0.00251272667322863,0.00234466617135491,0.00442185747905791,0.00522698555635046
502,0.000367366709968221,0.000385494799104822,0.000476339961080282,0.000563467607475125,0.000488509364930579,0.000946898451830552,0.00700755143806552,0.00711266155916225,0.00253779925021683,0.00260789966593404,0.00279424262312581,0.00377599522958484,0.00229576709963328,0.00261616988175492,0.00337685413908855,0.00271841976879718,0.00239417715739644,0.00228232679381156,0.00436310041853028,0.00512625288909048
504,0.000361914452249162,0.000378810734700817,0.000448988112565331,0.000555429536274681,0.00049628374910228,0.000954018010451061,0.0069712781688376,0.00706627173818048,0.00256237532293135,0.00262393426721022,0.00281750580640367,0.00379152764648989,0.00231267071941718,0.00263209187075468,0.00338516303467704,0.00270609441510258,0.00245750428570863,0.00231209040613907,0.00437361648154311,0.00511816586524124
506,0.000373449521866295,0.000320965885892472,0.000427548236065011,0.000541173714873807,0.000510867278901748,0.000929952990044625,0.0070901713225397,0.00687072538972199,0.00241061048442075,0.00247176402654204,0.00266944192562651,0.00363664657564455,0.00218831833391363,0.00249269315649242,0.00322596639891312,0.00256345480290281,0.00230956932315111,0.00218496755442139,0.00419278088985069,0.00495468524441324
508,0.000356697472215469,0.000292525324958414,0.00043618576487896,0.000506341440335201,0.0004919573143444,0.000899667935619011,0.00710400973650901,0.00681219405508864,0.00236498810042756,0.00237772400202727,0.00263683604554607,0.00356096480823017,0.00213507668214803,0.0024422769238344,0.00315928661314976,0.0025041453789102,0.00226402518072901,0.00212920166019913,0.0040965826605405,0.00486124139254948
510,0.000331799090224602,0.000300436608152801,0.000400956136165722,0.000474739092583615,0.000491305547090456,0.000899799205417508,0.0069428815375079,0.00666510005994374,0.00226484942122501,0.00233567467262027,0.00253926763007066,0.00345122289579177,0.00208384660706502,0.00235843432732361,0.0030789744461193,0.00242985739980422,0.00218948759934183,0.00206963240963039,0.00400274907266803,0.00477710355261752
512,0.000297916389548328,0.000676058359154157,0.00039495355206071,0.000459532894892143,0.000471005180789063,0.000861093992908615,0.00679662664549119,0.00652994240984583,0.00220112134980658,0.00223444616368145,0.00246068398759415,0.00337847344844159,0.00201831131298713,0.00235249891122903,0.00302281455459158,0.00238151875270336,0.00213618682860066,0.00199801260837329,0.00390218461029024,0.00465273131151593
514,0.000299154071925066,0.000839009511930356,0.00036119394209607,0.000451197259574771,0.000451246128393283,0.000844532760138485,0.00665430365288155,0.00636878155966919,0.00212488349497775,0.00215872873153915,0.00240289664583336,0.00332922730369112,0.00193378311825609,0.00227844802614676,0.00293431398177007,0.00229052514887463,0.00207879691385982,0.00193196693743609,0.00381332145392083,0.00456851910910392
516,0.000284779200308396,0.000844844386373312,0.000372289958240992,0.000436497680915236,0.000425941375789359,0.000836836913761567,0.00656976775982673,0.00622197453615904,0.00209255594409068,0.00211881316180917,0.00235891941550503,0.00324303535857438,0.0019007469143419,0.00223669289979419,0.00287598903604586,0.00226299401774394,0.0020401435390296,0.00191057073979727,0.00373553135309408,0.00446563965604083
518,0.000268368961333346,0.000812454722071367,0.000342453639485356,0.000411938890602488,0.000387970651766373,0.000822334946474408,0.00645308609820815,0.00608090738617801,0.00203112126648738,0.00205603101256733,0.00225901363017428,0.0031861150845838,0.00183573678800521,0.00214989383870255,0.00280297441569413,0.00216833599395166,0.00195752950903632,0.00183346289704823,0.00363578749526055,0.00436117806191173
520,0.000247008815323585,0.000769949283547658,0.00034451251793133,0.000412014685839262,0.000369398687081476,0.000787327575430139,0.00631526479227287,0.00592992102752306,0.00195472528646507,0.00203155123037667,0.0022137750667749,0.00311803583155521,0.00177790775310039,0.00211267384921001,0.00276564172566144,0.00208760766503632,0.00195721923471549,0.00179403006445885,0.00353374476363862,0.00429638199461774
522,0.000228448959223084,0.000755913173393039,0.000307986475537907,0.000384115476666743,0.000358408650237555,0.00080322046683129,0.00618783980985599,0.00581185218086085,0.00191366996441238,0.00193461420994331,0.00215534114502901,0.00303493331591054,0.00172460385689598,0.0020536156709319,0.00270219714672673,0.00204990905914135,0.00187052665264569,0.00173767158519618,0.00343734206661263,0.00419249335565087
524,0.000218951563845619,0.00069953188192317,0.000274850034008814,0.000346880380831998,0.000314523858980062,0.000754390624630307,0.00605703388314495,0.00568614776466961,0.00180408024499323,0.00183475379135712,0.00207137381955033,0.00295067008491037,0.0016478496286503,0.00194208769649163,0.00262250849840047,0.00196539818165325,0.00182354997059745,0.00164601116967532,0.00336257075649062,0.0040800342450004
526,0.000244062068188738,0.000722789419736261,0.000285862484189342,0.000374973351536478,0.000347666297160785,0.00076714421499742,0.00596858093707867,0.00564162029519129,0.00179141546402038,0.00183814242038849,0.00205890487242818,0.00294697253252184,0.00163393940664419,0.00195535606126163,0.0025987120908404,0.00192016333815299,0.00185250047812727,0.00162114525257595,0.00327727857022644,0.0040326067236437
528,0.000193768651850337,0.000689589404370489,0.00025818396637429,0.000364680541733387,0.00030746340575317,0.000742957831739402,0.00584023453569334,0.00551628679734974,0.00176017558506362,0.00176637660495685,0.00198245091766993,0.00284466994477919,0.00155437908557672,0.00186449379837566,0.00250530794566979,0.00185065949665231,0.00175743200176438,0.00155789391586181,0.00316958884179077,0.00392098292450102
530,0.000198025600994006,0.000754894612890551,0.00025689055198436,0.000338289539928058,0.000313850345506744,0.000725781724909993,0.00575310856193884,0.00542382538536217,0.00169655240327149,0.00175323215682089,0.00191570400322687,0.00279359906115002,0.0015191982852965,0.00185713951425436,0.002485459802377,0.00182236714746921,0.0017248911186961,0.00154399282146882,0.00312206180756924,0.00384588270544619
532,0.000240513725539832,0.000850500457985185,0.000246815700092146,0.000316994985077227,0.000265661083562969,0.000714632159206098,0.00568838063783664,0.00529771018345953,0.00165815027762143,0.00167255868988708,0.00184675721336528,0.00274401651043862,0.00148182273387523,0.00176615790063955,0.00243457494108086,0.0017715433220038,0.00168368677968977,0.00147855617824394,0.00299965909714739,0.00377020405123845
534,0.000348861096357735,0.000931964250925871,0.00021998680630635,0.000309309683709793,0.000264563392543862,0.000681379763356593,0.00555528348468743,0.00512741770016544,0.00158785710697755,0.00158580839831951,0.00180627811790287,0.00265823852970433,0.00140101367528038,0.00171284823385787,0.00235816461074329,0.00171437414314986,0.00162668201941046,0.00142537490769714,0.00292587371959404,0.00368094617508023
536,0.000124743837475078,0.000876365300334265,0.000205028303534562,0.000292439892418064,0.000217115570978535,0.000676314884287635,0.00545051257057873,0.00503147046584205,0.0015168898942254,0.0015289968991916,0.00174982674402333,0.00261930728640649,0.00134268473002201,0.00164572005997264,0.00225830948931169,0.00164626074824129,0.0015566952118782,0.00135228938260366,0.00282039081165546,0.0035886496559923
538,0.000123966522782125,0.000890015687918905,0.00021274205819346,0.000273144631857898,0.000232170093316232,0.000664428891537385,0.00541134334061017,0.00498585067992671,0.00150932507384938,0.00150006507510835,0.00170424521776257,0.00257610448084609,0.00133422377608775,0.00163404780024823,0.00226336177480356,0.00161295683792957,0.00154270480252371,0.00136388477086006,0.00283658060589251,0.00354970491148472
540,0.000129109752091365,0.000891336435327638,0.000221865742791699,0.000281252240374865,0.00022853101879607,0.000672565640718914,0.00528860415220989,0.00486784023549141,0.00147909546887825,0.00146186897836323,0.00167515476639924,0.00250607970036264,0.00131326824366984,0.00157440391093748,0.00218946293518642,0.00156521973362627,0.00147790492903651,0.00133202398316035,0.00271124700276803,0.00345779965765844
