"Wavelength","Abs"
"556","5.14695180330159E-4"
"554","5.34323775609612E-4"
"552","5.50805015359049E-4"
"550","5.77722730383924E-4"
"548","6.33706824249205E-4"
"546","6.15370151912193E-4"
"544","6.15367217716298E-4"
"542","6.19101991061046E-4"
"540","6.41192756663432E-4"
"538","6.45736059150657E-4"
"536","6.41029721494668E-4"
"534","6.57870935383892E-4"
"532","6.77726186746207E-4"
"530","6.68988302922916E-4"
"528","6.88143147823158E-4"
"526","7.04998781495526E-4"
"524","7.40515039029687E-4"
"522","7.0014166354238E-4"
"520","7.21358835620763E-4"
"518","7.34679856937935E-4"
"516","7.58673418226605E-4"
"514","7.7802152289799E-4"
"512","7.7517385263723E-4"
"510","8.41902968300649E-4"
"508","8.51706922478187E-4"
"506","9.01961978581279E-4"
"504","8.84278978051547E-4"
"502","9.12491437787186E-4"
"500","9.74098720406417E-4"
"498","0.00101103954979811"
"496","9.7586246842607E-4"
"494","9.85733711812425E-4"
"492","0.00102787605677179"
"490","0.00108762300869161"
"488","0.00112725998935661"
"486","0.00107849941611219"
"484","0.00112536093211072"
"482","0.00119424673075509"
"480","0.00119681544002265"
"478","0.00118601077007071"
"476","0.00119936327969462"
"474","0.0012874038199615"
"472","0.00127141303991071"
"470","0.00136556229170772"
"468","0.00137772474013822"
"466","0.00145716964536934"
"464","0.00152393282781569"
"462","0.00151089153978475"
"460","0.00153946405834059"
"458","0.00156227718574516"
"456","0.00158623467923258"
"454","0.00158409103913624"
"452","0.00165101087262675"
"450","0.00170026744179184"
"448","0.00173985375175382"
"446","0.0017729632706768"
"444","0.00186434936085185"
"442","0.00191444504490875"
"440","0.0020185055952893"
"438","0.0020970840952142"
"436","0.00219830558928111"
"434","0.00232089375071431"
"432","0.00237814489491067"
"430","0.00250354136307058"
"428","0.0025903993385061"
"426","0.00264682977603941"
"424","0.00274858173473363"
"422","0.00275859171369292"
"420","0.00288759141139066"
"418","0.00292530819126424"
"416","0.00297920623339619"
"414","0.00308182757120002"
"412","0.0032638602988265"
"410","0.0033001559299336"
"408","0.00347265587628371"
"406","0.00359741603521134"
"404","0.00372707348730444"
"402","0.0039049821519309"
"400","0.00405283383411243"
"398","0.00418314160824893"
"396","0.00434975068377272"
"394","0.00449883415910512"
"392","0.00470187951985128"
"390","0.00484827060752844"
"388","0.004992523619786"
"386","0.00519193974642253"
"384","0.0053565204917035"
"382","0.00554697303419837"
"380","0.00570209805765095"
"378","0.00589787697724062"
"376","0.00613408573222856"
"374","0.00633846575053598"
"372","0.00656963581672856"
"370","0.00679627918710229"
"368","0.00707213810372759"
"366","0.00733958276146535"
"364","0.00760739726546958"
"362","0.00789139767137254"
"360","0.00817533198170447"
"358","0.00846782060069975"
"356","0.00879519936929963"
"354","0.0091269086673603"
"352","0.00943571917408531"
"350","0.00980573706767452"
"348","0.0101234777516149"
"346","0.0104812293609497"
"344","0.0109321513849774"
"342","0.0113077091360304"
"340","0.0117072562879001"
"338","0.012157008564932"
"336","0.0126253763331301"
"334","0.0130635418555152"
"332","0.013550473347819"
"330","0.014032861827405"
"328","0.014578662046431"
"326","0.0150710708049857"
"324","0.015633071281318"
"322","0.0162685499089057"
"320","0.016865294452316"
"318","0.0175605271583029"
"316","0.0182745564564882"
"314","0.0190237513756417"
"312","0.0197701992711929"
"310","0.0206826050559167"
"308","0.0215086803490186"
"306","0.0224493291923621"
"304","0.0234457671426472"
"302","0.0245256827093979"
"300","0.0257351854679335"
"298","0.0269921409896975"
"296","0.0283581483789734"
"294","0.0299256771225032"
"292","0.0315580282999504"
"290","0.0333535450363799"
"288","0.0351162174540055"
"286","0.0370935505825577"
"284","0.039006101329192"
"282","0.0410020602087753"
"280","0.0429971375453812"
"278","0.0449946594490869"
"276","0.0468956732778734"
"274","0.0489477522787142"
"272","0.0509143755674477"
"270","0.0527480073475905"
"268","0.0546344906240687"
"266","0.0564026381546635"
"264","0.058089192817634"
"262","0.0597500615068663"
"260","0.0613365084515222"
"258","0.0627696053567776"
"256","0.0643775463248395"
"254","0.0659216234532505"
"252","0.0673403671545501"
"250","0.0690250617412184"
"248","0.0706951890300206"
"246","0.0725886717656214"
"244","0.0744597756560308"
"242","0.0767395888944522"
"240","0.0791957763686181"
