wavelength,LJBotA_1_0.5s,LJBotB_1_0.5s,LJMidA_1_0.5s,LJMidB_1_0.5s,LJTopA_1_0.5s,LJTopB_1_0.5s,LonBotA_1_0.5s,LonBotB_1_0.5s,LonMidA_1_0.5s,LonMidB_1_0.5s,LonTopA_1_0.5s,LonTopB_1_0.5s,OTBotA_1_0.5s,OTBotB_1_0.5s,OTMidA_1_0.5s,OTMidB_1_0.5s,OTTopA_1_0.5s,OTTopB_1_0.5s,Post20Sep24_1_0.5s,PosT23Sep24_1_0.5s,PreT20Sep24_1_0.5s,PreT23Sep24_1_0.5s,Tea0120Sep24_1_0.5s,Tea0123Sep24_1_0.5s,Tea0220Sep24_1_0.5s
362,0.0080565290550272,0.00695476613537687,0.00806996989652226,0.00917970047331069,0.00860989798284314,0.00820521832469933,0.0483199436077931,0.0470720124971471,0.0320602796718654,0.0348114025534421,0.0316553568982702,0.0334991914786952,0.0307703599095823,0.0316994323858231,0.0360605170358414,0.0336735076972517,0.0328723840847606,0.0289395668443107,0.0253286973266605,0.0252671902705816,0.0272306757723713,0.0247363031883862,0.026811857086766,0.0262805149738581,0.0285551883112139
364,0.00771542074170125,0.00666199384474245,0.00778408289027328,0.00889142842632065,0.00833382283379649,0.00796649464204578,0.0465033344563573,0.045304408335871,0.0307599331393952,0.033391455788776,0.030406320786969,0.0321916976534105,0.0296252797688071,0.0304846716865475,0.0347066418906671,0.0324478547084276,0.0316169340726059,0.0278135700246908,0.0244757452115753,0.0243728749382504,0.0264307080832464,0.0238900779456237,0.0259864260182818,0.0253403052391626,0.0277675942524805
366,0.0072996223148542,0.00639649645852121,0.00746139935274513,0.00856988250454823,0.00807844846450588,0.00762742190344025,0.044868415111077,0.0437042026233072,0.0295508267756641,0.0320987045071861,0.0291702680180984,0.0309710823973917,0.0285405557714104,0.029385696272061,0.0334388714323882,0.0312648072099159,0.0304307338337781,0.02677532612849,0.0235775742118912,0.0234927047972083,0.0255897583156267,0.0230334821069437,0.0251598173344611,0.0244732482626044,0.0269550905421664
368,0.00698757828500125,0.00611537491395687,0.00723041393598022,0.00833321736957472,0.00783464146579536,0.00738103143435143,0.0432120745118225,0.0420574720615303,0.0282848551290255,0.0307976406114111,0.0279918520411434,0.0297729491002143,0.0274899179779264,0.0282992189879516,0.0322150623854996,0.030111045951357,0.0292895909919893,0.025775604894386,0.022790387191808,0.0225675939551823,0.0248398034742261,0.0221916133694269,0.0243463463954012,0.0235923908200052,0.0262290282945513
370,0.00668849225651191,0.00588303294164601,0.00693200777090582,0.00804808632996175,0.00752751092366577,0.00708546125216288,0.0416382401162496,0.040489275674862,0.0271434936401243,0.0295460530399844,0.0268348290100702,0.0286433935953491,0.0264422421552688,0.0272002749521124,0.0309811000494364,0.0289725014014467,0.0281659433394186,0.0247897198187078,0.0219151211329466,0.0216787851047277,0.0240350169498012,0.0213068874508673,0.0235373418417279,0.0226948824830165,0.025434504824552
372,0.00647857211651161,0.00567594143901676,0.00671232432540938,0.00780075220460119,0.00731051621171117,0.00685423926517111,0.0400939828127503,0.0390275236260605,0.0260560948318294,0.0284017635685864,0.0258299866677299,0.0275750923312941,0.0254452375630037,0.0262121182456518,0.0298201144571534,0.0279001367247751,0.0271276214580928,0.0238348236524091,0.0210636801080049,0.0208046805304611,0.0232569309755544,0.0204430146357415,0.0227441430632701,0.0218871433172394,0.0247140262912129
374,0.00622988256726618,0.00540987831410429,0.00646675124227366,0.007504440488074,0.0070547116510585,0.00657022956247107,0.0386528559089477,0.0376417850053518,0.0250096486240784,0.0272639980027061,0.0247993994271343,0.0265199616396326,0.0245232674751073,0.0252610509588145,0.0286978946983517,0.0268757503354008,0.0260807274835733,0.0229449510663053,0.0202692332619761,0.0200027040193383,0.0224901213363668,0.0195961081557527,0.0219859688916164,0.0210383874518884,0.0239858937233366
376,0.006017113751013,0.00521507103091144,0.00615687642139212,0.00726939339604315,0.00682554065974464,0.0063424218995526,0.0373054873881668,0.0362695174313995,0.0240154297289975,0.0262521730147102,0.0238624976656037,0.0255462646698312,0.0236033535734469,0.0243368201274564,0.0276697061915017,0.0258978890878884,0.0251417047138991,0.0220813988297223,0.0194844225672117,0.0191547014691672,0.0217427945872605,0.0187914637180836,0.0212532742301044,0.0202673198860543,0.023283039835029
378,0.00581093288612873,0.00500323776691792,0.00601514905301065,0.00709465027180648,0.00662252668602825,0.00613157351751497,0.0359964969692509,0.0350403251643553,0.0230274682762865,0.0252198869840331,0.0229074970659753,0.0246075482176393,0.0227527962434879,0.0234731141483511,0.0266620800865246,0.0249784120761826,0.0242460766625184,0.0212696241586535,0.0187639431976541,0.0184269673254534,0.0210541092199426,0.0180068112278072,0.0205810323905134,0.0194887563639915,0.0226404942147179
380,0.00563942454678554,0.00479782770578707,0.0057981676838609,0.00686779894467897,0.006438907617046,0.00591456731435238,0.0347594333856539,0.0338245621627669,0.0221271247039067,0.0242356373534139,0.0220382018689713,0.0236930481486377,0.0219392392671,0.0226962455348033,0.0257256742798517,0.0241412538047955,0.0234154553204622,0.0205021037612943,0.0180106977635076,0.0176866691330414,0.0203875596527486,0.0172730950924599,0.0199061313905493,0.0187577851625281,0.0220067570371891
382,0.00546445261205806,0.0046649190614424,0.00560124392355098,0.00665799599574574,0.00623047656278362,0.00573618167071564,0.0335942968602594,0.0327101518701763,0.021272303689074,0.0233414437702183,0.0211464153828902,0.0228490964167759,0.0211278060377507,0.0218396247265408,0.0247834608443914,0.0232247836798982,0.0225370713924631,0.019744880948804,0.0172974625438775,0.0170068221677355,0.0196962048912942,0.0165912445989696,0.0192655129896453,0.0181004014724229,0.0214140887123456
384,0.00526008464719596,0.00449960446635287,0.00542146880936458,0.00647714635238945,0.00601794038762385,0.00556452269568508,0.0324583164529363,0.0316130266904658,0.0204545997172449,0.0224728555123252,0.0204014593643721,0.0220251745260309,0.0203971624183078,0.0210875340449733,0.0239070758423926,0.0224339061407197,0.0217545939925921,0.0190422686444796,0.0166508535284471,0.0163547275001946,0.0191027211318322,0.0158643118161717,0.0186234296238031,0.0174422843392789,0.0207976164228384
386,0.00511233158530561,0.00434881576680263,0.00523219647543182,0.00627012789723218,0.00580990694940065,0.00535124910541433,0.0313108411220292,0.0304884969369312,0.0196268832797597,0.0215629730507319,0.0195879757414766,0.0212103800371997,0.0196296338200821,0.0203077595700814,0.0229940157608712,0.0215650698784208,0.0209441616134033,0.0183094238803183,0.0159676170730901,0.0157062547142359,0.0184268882209873,0.0152441687849312,0.0179699032489264,0.0168007295646128,0.0201736725401318
388,0.00493489728027258,0.00420140555148897,0.00503663461178812,0.0060763463622734,0.00558391487816104,0.00517982049529567,0.0302570109727964,0.0295155962600528,0.0188468139562341,0.0207646687281255,0.0188444747130859,0.0204597007399995,0.0188855624679621,0.0196064489270735,0.022177553730952,0.0207562742472483,0.0201921902113637,0.0176319394249257,0.0153653765470523,0.0150909632322258,0.0178221064752736,0.0146576094335221,0.0173834712074595,0.0161852075064757,0.0195436384443613
390,0.00482837674109717,0.00404999707236105,0.00487949483712079,0.00585481363537603,0.00544221917885671,0.00501081019022413,0.0292615496333582,0.0285129364326345,0.018126055503116,0.019993065192425,0.018136897409905,0.0197377648468215,0.0182628673701368,0.0189222421194963,0.0214356926031899,0.0200498051804568,0.0194949498115595,0.0169893426608821,0.0148232511767456,0.0145303111840971,0.0173278027504919,0.014138318298321,0.0168621860601492,0.0156416510714878,0.0190173081816307
392,0.00464553273649236,0.00391810200349354,0.00474540112547354,0.00572667774044572,0.00526621692092173,0.00484542040711957,0.0283010567528449,0.0275646696999592,0.0174372979065169,0.0192308609089828,0.0174560110290025,0.0190390562281683,0.0176107793733619,0.0182496338185054,0.0206499015047138,0.0193493500347659,0.018805444841511,0.0163684939282076,0.0142887913800887,0.0140097696344082,0.0167513445382032,0.0136283230289419,0.0162895628521598,0.015144966118436,0.0184412097370986
394,0.00452111140019468,0.0037957049079487,0.00456266674376098,0.0055526303295833,0.00508743151993275,0.00469443525457646,0.0273121703663397,0.0266411992396129,0.016703225326354,0.0184760668202565,0.0167647242110697,0.0183371321226857,0.0169850885049661,0.0176140897938058,0.0199260568216478,0.0186684205360868,0.0181549669468113,0.0157955942793001,0.0138187569493303,0.0135034102080976,0.0162631722956328,0.0130665641449809,0.0157745892264511,0.0145868882132353,0.0179196019843179
396,0.00432827309376836,0.00369155048032012,0.00435168277891485,0.0053487382532695,0.00486696387794631,0.00448642054639235,0.0264398937067326,0.0257822610281754,0.016082062740003,0.0177681985708681,0.0160784426970517,0.0177212952408985,0.0163819467668668,0.0169769554553904,0.0192296767788585,0.0180049234429639,0.0174848289090386,0.0151900517441394,0.013345705120963,0.0130432975599425,0.0158051660916576,0.0126887612667984,0.015229796764029,0.0141533359590146,0.0173654913302746
398,0.00417839864953007,0.00347741614484326,0.00419502633514582,0.00519236534307229,0.00472071071070848,0.00433537919515822,0.0255794500811178,0.0249158467081589,0.0154069965255686,0.0170939014847096,0.0155219328953429,0.0170900995172733,0.0157731040547929,0.0163839418968938,0.0185539035643658,0.017384555056125,0.0168712279314231,0.0146399975218791,0.0129358965612651,0.0125825541668459,0.0154282525450943,0.0122259170668396,0.0148163723186544,0.0137384891992063,0.0168575205049226
400,0.00411355524138106,0.00341517388764937,0.00408095080547894,0.00504824445245768,0.00462578513787439,0.00424155867114052,0.0246813105034911,0.0240620722999666,0.0147695892870308,0.0163987057092367,0.0148806103371165,0.0164640645111827,0.0152638871920162,0.0158071762627502,0.0179440431322955,0.016822483434698,0.0163229132291891,0.0141369767352928,0.0125710444326202,0.0121680118007454,0.0150745891344863,0.0118291796556062,0.0144067189735384,0.013267326431639,0.016344048211621
402,0.00391363780863077,0.00327577863015857,0.00385796411610384,0.00483843585735702,0.00443180083532,0.00404760112957596,0.0238638219992225,0.0232695845369149,0.0141815339441526,0.0157497861789995,0.0142917580247546,0.0158834326339339,0.0146947316484387,0.0151671760127629,0.017273175407682,0.0162215342917111,0.0157460429562425,0.0135949012293054,0.0121061795916419,0.0117664197106866,0.014600684932731,0.0114840418410577,0.0139609628120192,0.0128742142840349,0.0158596445605097
404,0.0037569168088041,0.00311503453344348,0.00373463418604226,0.00470915466620548,0.00427123097368206,0.00387125661705132,0.0230083827844224,0.0224707636479765,0.0135791602697649,0.015122581750914,0.013700431067702,0.0152666177191744,0.0141263395281138,0.0146632275555357,0.0166463874569187,0.0156397808696824,0.0152037040823917,0.0131078390216625,0.0117951233664793,0.0113865791620575,0.0142132541089491,0.0111074745038443,0.0135426710751681,0.0124926592402401,0.0153872844445161
406,0.00364877111367752,0.00300947764503638,0.00360485825793797,0.0045874598785741,0.00417451440363144,0.00374357545332656,0.0221862661724872,0.0217005669062687,0.0129764701181225,0.0145267296029245,0.0131371330086441,0.014698095007254,0.0136383764321403,0.0141517698245646,0.0161110609648475,0.015089627507889,0.0147132889862902,0.0126163232731703,0.0114804976240866,0.0110790835993629,0.0138246399546638,0.010783225941764,0.0132116193072006,0.0121393874733237,0.0149499209372979
408,0.00349800487236325,0.00287408617140695,0.00345887853841569,0.00445178008749673,0.00401512636661007,0.00362857422775337,0.0214656199096815,0.020988044923181,0.0125249839079026,0.014083305830154,0.0126467985960354,0.0142162597603327,0.0131847651429764,0.013715823668327,0.0155664372052269,0.0145937808214141,0.0142138511978714,0.0122188164979575,0.0111926663751932,0.0107362935170204,0.0134323377595804,0.0104959310418506,0.0128857437351051,0.0118099601639374,0.0145677259717506
410,0.00334295556046764,0.00271574796620047,0.00331714738775562,0.00426621205471504,0.00384999785603935,0.00346530331747734,0.020682146076831,0.0202597143317445,0.011961767801031,0.0136087873968254,0.0121325755882261,0.0136704140157624,0.0126938124081275,0.0131712143010996,0.0150308204220306,0.0140541142862999,0.0137590735669255,0.0117182000573963,0.010908549584319,0.0104384732002228,0.013094197400943,0.0102306042597379,0.012535377087241,0.011482327705662,0.0140940732966186
412,0.0032617846177069,0.00262862442037772,0.00321616025052913,0.00416238928507142,0.00376563976714955,0.00338279381686107,0.0200557446886751,0.0196256517881592,0.0115098459259211,0.0132247856340363,0.0116141909648993,0.0132285235284536,0.012274530747973,0.012741439664606,0.0145294694073062,0.0136261491308516,0.0132896001709642,0.0113360032914702,0.0106972687469772,0.0102157190717892,0.012764942997048,0.010009461577126,0.0122940182870817,0.0112272693529994,0.0137191997066916
414,0.00307405395877099,0.00255208958218938,0.00309586426120208,0.00404345394056682,0.00365775991097731,0.00322918504642854,0.0194011578248975,0.0189928094612068,0.0110900994317701,0.0128341124576961,0.0112422258026368,0.012798021475643,0.0118317570503588,0.01228264947483,0.014019007611986,0.0131332940273353,0.0128582005025351,0.0109201798097518,0.0103872909903654,0.0100141467044064,0.0124698923129217,0.0098297325692373,0.0120454111342544,0.0110250344614582,0.0133198017631949
416,0.00298173820728058,0.00250397487532897,0.00296612059423808,0.00393552711310662,0.00347601481693339,0.00309637582898456,0.0188029000190801,0.0184110033868103,0.0106273674292704,0.0124261721924594,0.0108441946887597,0.0124319996814507,0.0114013970583542,0.0118524332237067,0.0134955671557342,0.0126290827443236,0.0124199704349333,0.0105057891194618,0.0101774158889321,0.00980644310894805,0.0121713784864268,0.00962328134352248,0.0117531591976147,0.0108219146369692,0.0129651865992386
418,0.0029548705172386,0.00239254790098336,0.00290388196241484,0.00387145427176868,0.00345237872359572,0.00306213502320168,0.0182081926643342,0.0178135358047576,0.0102520236603059,0.0118373290761561,0.0104398185960139,0.0120099737548338,0.0110970377043608,0.0115370120717927,0.013177288643952,0.0122630931773162,0.0120461348125251,0.0101867337323553,0.0100212043474293,0.00961156560693376,0.0119025968951067,0.00939054007709042,0.011561374991222,0.0105841438931945,0.0126661397542841
420,0.00290864228903046,0.00231567080085641,0.00278942562035975,0.00375997130871671,0.00333917627018765,0.00296788602484036,0.017695875472691,0.0173097007719192,0.00989027863704215,0.0113650515341424,0.0100785651911454,0.0116675087097696,0.0106957571885034,0.0111599990697976,0.0127319052384406,0.0118444387723186,0.0116598835503256,0.00981818279134704,0.00985032135189719,0.00948597229969953,0.011645780074784,0.0092590217349039,0.0113108159355335,0.0104273373200696,0.012364648426382
422,0.00280262422194206,0.0021683890485276,0.00271304362519986,0.00361049318502903,0.00326863367628824,0.00289230187800826,0.0170634233685561,0.0166838988197492,0.00944706442713312,0.0107852006139773,0.00967907946996821,0.0112133260562762,0.0103744275720585,0.0108473147116397,0.0123430479578309,0.0114165620971618,0.0113042199180387,0.00948963661148424,0.00963994620330149,0.00923653736590972,0.0114094220119133,0.00905165856840441,0.0109914425204491,0.010190547935704,0.0121263123038573
424,0.00279781417900903,0.00210826070522873,0.00267904847313542,0.00357816743520047,0.00323961248031813,0.0028477899268938,0.0166027999745179,0.0162482633530285,0.00914620420032112,0.0104277760618282,0.00934590021211358,0.0108934821193297,0.0100656584828878,0.0105517503438776,0.0120181423239527,0.0110738872006978,0.0109896847633531,0.00921481591602539,0.00953723334973457,0.00908712924783167,0.0111914811384414,0.00890471459249828,0.0107710888938471,0.0100272759702493,0.0119092855670781
426,0.00275063107833334,0.00205145607631902,0.00262785844573685,0.0035221869696016,0.00318313980525646,0.0027600536667993,0.0161157915557615,0.0157705026186775,0.00878455041758987,0.0100420021007996,0.00900031003743963,0.0105474559203448,0.0097215817934081,0.0102296885701341,0.0116191658196816,0.0107204099466091,0.010634330796692,0.00886476599264423,0.0093829515002394,0.00898840279901561,0.0109615974612032,0.00874774214037935,0.0105122448419806,0.00989646730940634,0.0116488004132878
428,0.0026520455348527,0.00202856294549711,0.00257994018791628,0.00340478696937649,0.00311044468282822,0.00273102925062583,0.0156674562021905,0.0153083191491387,0.00850193279194148,0.00972048155260145,0.0087072908718432,0.0102663706697025,0.00945955438827765,0.00994668412308563,0.0112815793286064,0.0103279742689964,0.0103252012781482,0.00857668828313208,0.00926832517919882,0.00889665080400634,0.0107705142035471,0.00855544806833107,0.010276965303356,0.00973895560784582,0.0114267917683879
430,0.00257206338338041,0.00197477934907349,0.00248570690044872,0.00336506731213452,0.00301447646319701,0.00262752402952705,0.0151547666896033,0.0147901985000125,0.00815007465023983,0.00932139338951907,0.00834444059978779,0.00989793237184626,0.0091050528039455,0.00962048873583051,0.0109509605138098,0.0099665443847375,0.0100207425527595,0.00830505549086153,0.00911809801279798,0.00872174877804742,0.0105768714115937,0.00841741804842069,0.0101595076293924,0.00954773755483967,0.0111661202919761
432,0.00251757486792271,0.00187099978053989,0.00239898981581869,0.0033212451451177,0.00297494600973333,0.00258665196637452,0.0146292832426471,0.01435682302313,0.0077713500388008,0.00894264627998983,0.00801769469139327,0.00950115044728249,0.00884098653353109,0.00934302665013242,0.0105741313211109,0.00961929056832489,0.00977239898312575,0.00801600442244409,0.00897605520558734,0.00851279861627125,0.0103607916380349,0.00824639536689608,0.00995015914766801,0.00932206918990128,0.0109415491870461
434,0.00242773214874552,0.00179113107288502,0.00228150594989252,0.00312858705311515,0.00284441774918101,0.00242873214502939,0.0141410277498666,0.0138872427061411,0.00739251407911015,0.00857592013486034,0.00768588300589266,0.00916163697429935,0.00850414772039227,0.00901242680911585,0.0102604864586917,0.00923591152403942,0.00944217274785224,0.00770376732926031,0.00878828771351137,0.0083307020841921,0.0101415774913986,0.00811119375467557,0.00973979374261809,0.00913420256081557,0.0106529220349172
436,0.0023475667525648,0.00170334532879995,0.00216370034507107,0.00304212149733385,0.00272951177813959,0.00233832179884572,0.0136998274104653,0.0134410807080853,0.00700615977178348,0.00818123071698382,0.00734361653131793,0.00883854232926175,0.00821839779719502,0.00868430166995033,0.00992031061147289,0.00892951176053006,0.0091384065678277,0.00741250665518665,0.00861611698426704,0.00812960019594738,0.00994616321499016,0.00796139856456265,0.0095280724635195,0.00889497127587701,0.0104085246714438
438,0.002241441770747,0.00165939005247678,0.00207453377824884,0.00297158338325578,0.00262657708190333,0.00224086062226456,0.0132794144016853,0.0130552632415797,0.00678483912245748,0.00789997486543832,0.00707300665218338,0.00855569740234648,0.00790598141311598,0.00839125795584376,0.00965967527015959,0.00861755100864464,0.00886801673104077,0.00719720827596829,0.00843993010794828,0.00800864481573812,0.00973921310475389,0.00789255921434729,0.00935286074400797,0.0087920513891478,0.0101778822978123
440,0.00218556856789589,0.00155409258769867,0.00201195153676729,0.002874332098438,0.00256930321442113,0.00215207615982022,0.0128117325379348,0.0125993020261709,0.00647799716391183,0.00757856267617106,0.00680501518390985,0.008250575193404,0.00768058425910337,0.00808559243532176,0.00946212041117639,0.00835677440011529,0.00866492105979276,0.00694694440367246,0.00832344157049976,0.00782825844116109,0.0096306073593193,0.00771740272093983,0.00918709440390596,0.00858175134898924,0.00994749390294446
442,0.00205353012260168,0.00151626684054441,0.00189319021086232,0.00275506617390236,0.00245099738881821,0.00209009601153043,0.0124430267832487,0.0122472981841911,0.00620882377854687,0.00725718426839295,0.00657216548159032,0.00796497897982757,0.00739495900652624,0.00782004732607596,0.00920947027327751,0.00805266716149741,0.00832959897626006,0.00668254471407982,0.00816341848290052,0.00763634927343054,0.00943972029064864,0.00757416842565805,0.00898697859938276,0.00844873832120473,0.00973533817878371
444,0.00198752293623185,0.00144685896197904,0.00180458372644675,0.00267513516155999,0.00236765861409748,0.00198229024509495,0.0120345025075396,0.0118818342354834,0.00591082690520024,0.00698452371536802,0.00626205930464742,0.00772833245005976,0.00715310040309303,0.00756778199562966,0.0089758959799431,0.00778497339086005,0.00809986062222385,0.00645709885152467,0.00799670694573827,0.00750135380789014,0.00928121634534169,0.00743286893410387,0.00880740350670544,0.00827033134982419,0.00947584034449654
446,0.00191842450250406,0.00141932533627872,0.00172474213335907,0.0025807855605117,0.00225955199730145,0.00187339435710118,0.01171914543541,0.0115414246412795,0.00577175636046596,0.0067919520564778,0.00608415319234365,0.00755110201583158,0.0069036103626578,0.00729596395752997,0.00866960746407634,0.00746421895518719,0.00782954372114379,0.00620955906867543,0.0078610360944509,0.00741217697969002,0.00909277830275468,0.00736837928708434,0.0086504094036466,0.00820086814166625,0.00929723838488684
448,0.00190538289147739,0.00130756830941375,0.0016881967687993,0.00255541438239902,0.00222334238806335,0.0018546245183114,0.0114015264223324,0.011180687698761,0.00553403825516677,0.00653114456164093,0.0058499933129903,0.00731159897890853,0.00667929524701145,0.007094010503959,0.00842519526573938,0.00728422270302097,0.00761941839462634,0.00601765757593998,0.00775496714898952,0.00729416091521298,0.00895337273562383,0.00723252275350342,0.00852884242778565,0.00803692570490709,0.00910807744153865
450,0.00186343338270123,0.0012352204788071,0.00161706834329766,0.00249514825932335,0.00214814445945004,0.0018094765223638,0.011122257570007,0.0108993708835226,0.00531898152427179,0.00633580104118006,0.00564331550515127,0.00711019970876004,0.00651634339135236,0.00691433836379726,0.0082136993145525,0.00707519518305984,0.00743992327430106,0.00582855922876622,0.00763065035829135,0.00716356198045572,0.00887471964099653,0.00712908306737696,0.00839886293146561,0.00789694012237158,0.00897163358115432
452,0.00176192429449577,0.00112275803901286,0.00153651643599838,0.00241922041286316,0.00206913367109403,0.00171418157046693,0.0108228685862304,0.0105819840615715,0.00511886237061614,0.00610188932611887,0.00544291379490408,0.00690820522274953,0.00631935779860173,0.0066844185990777,0.00792901957923054,0.00682828394813803,0.00718393959618203,0.00562200400572621,0.00748324599965894,0.00701079666473798,0.00874014237975048,0.00700890937227786,0.00824631960210086,0.00777309693919905,0.00880376283268364
454,0.00178062760551656,0.00109521428366336,0.00153585414866164,0.00237619614994539,0.00206793636869356,0.0017021435733355,0.0105519982787526,0.0103282344782111,0.00493503143698686,0.0059077217620234,0.0052650251391703,0.00671998024500264,0.00613227265599866,0.0065426150978935,0.0076951594802526,0.00664000336944329,0.00700673821441254,0.00549194230090101,0.00739838392862156,0.0069261131433509,0.00863029991663938,0.00689753927931498,0.00815408056302679,0.00766136460042101,0.0086743889706839
456,0.00174127325369506,0.00106172068854765,0.00155372662615517,0.00238166402844596,0.00201571593150106,0.00167412467244386,0.0103153206358226,0.0100712865965061,0.00478588843893853,0.00569786629855132,0.00507994303352571,0.00655426252048284,0.00597707981381021,0.00637589649596439,0.00745005049828925,0.00648086205119899,0.00681379391698372,0.00535381200396084,0.00731175873201965,0.00685031949926323,0.008490289739522,0.00676580615205038,0.00808191514976263,0.00754340056407852,0.00856768211780182
458,0.00171754833784851,0.00107960959487459,0.00151804582460316,0.00235276786803057,0.00201050636985263,0.00164502649303987,0.0100709425958376,0.00982089965753842,0.0046245522572335,0.00557472537869623,0.00495656639497354,0.00639843436859404,0.00586150394242191,0.0062432612103654,0.00719249165221041,0.00629574196086952,0.00664896094118574,0.00522153373708693,0.00723754254015229,0.00677205993311521,0.00835389921443968,0.00668444663772201,0.00798041151328451,0.00743618938598906,0.00846092559141581
460,0.0016881725432354,0.00101909079388989,0.00143001322789029,0.00226518438385602,0.00196955061595759,0.00159725448107007,0.00979712151693475,0.00957064411030897,0.00446571738585124,0.00537479693512122,0.00479351930507609,0.00621685936342985,0.00563188508320852,0.00603280489171184,0.00693753054603794,0.00605976891194368,0.00641781958368812,0.00503922645428698,0.00708901799021993,0.00665862855193478,0.0082065374266244,0.00659425235120092,0.00784042554793008,0.0073269772232752,0.00833512021314154
462,0.00165174944298866,0.000950940038517803,0.00140293997612498,0.00222856266645838,0.00193757485330387,0.00157106504746881,0.00956343053254364,0.00933844217593509,0.00431084797787569,0.00523205684523164,0.00462098598277601,0.00604994515187253,0.00550351071520833,0.00592834785916189,0.00677561210058128,0.00592055537682193,0.00628565899523107,0.00490698951068036,0.00700370063104448,0.00656364746920481,0.00813009156315635,0.00642882445016592,0.00771689366986083,0.0072081701468762,0.00821027589527666
464,0.00162405036210203,0.000932643058631449,0.00143080044252554,0.00219395577821901,0.0019432039008757,0.00157166828877123,0.00926770824944544,0.00905295600492266,0.00418120636245009,0.00503998760560371,0.00445284148357602,0.00588575637125574,0.00538673961742231,0.00577885048826858,0.00657446438778526,0.00579824498002213,0.00614780740603468,0.00479607257902046,0.00693019578470027,0.00644003786098488,0.00804379945143419,0.00636894240528858,0.00762138499905825,0.0070857401484019,0.00815888892777285
466,0.00165407244264833,0.000926913733939678,0.00142956059659937,0.0022216833151247,0.00188368033607514,0.0015483501539812,0.00903694130634091,0.00886406731567273,0.00404201752072533,0.00490057554775933,0.00430014451067795,0.00568927221430947,0.00528283078323349,0.00568267121620986,0.00641619396443757,0.00568208713221019,0.00600132147164038,0.00469847461097356,0.00683502578035554,0.0063812636247065,0.00798818888764932,0.00624383116619271,0.00756185506920543,0.0069690755474042,0.00807310284686623
468,0.0015774503012906,0.000929370991194249,0.00136075612388609,0.00216210909523924,0.00183044545127374,0.00151955807530184,0.00886266816320302,0.00863776416652188,0.00393795626786055,0.00476975677294448,0.00423213956954995,0.00562677468072716,0.0051279307439168,0.00550876273644275,0.00621468644329301,0.00548858366919062,0.00582482374409439,0.00452452052591054,0.00668216514797028,0.00627349673393279,0.00781321275978145,0.00613429673517738,0.00739894013056053,0.00689745953309413,0.00797058537348229
470,0.00152077145697948,0.000856942948259171,0.00128426894462304,0.00208084291813444,0.00180486466235033,0.00143140542338495,0.00857709379843914,0.00834564152296437,0.00373281832524265,0.00454829474593004,0.00403418490266592,0.00541391323259163,0.00499683024151015,0.00538137140390656,0.00603814959231113,0.00539071112382723,0.00569966272857,0.00441890308312179,0.00654037388239749,0.00610166702807523,0.00772348750647936,0.00605004904130511,0.00729644517896081,0.00677692624525862,0.00781340304661974
472,0.00150171764187403,0.000823121804651215,0.00124455433200985,0.00205171414958867,0.00175328830780245,0.00139322359887237,0.00834862053267715,0.00811602244098336,0.00355629419495603,0.00437920357048382,0.00387176545141011,0.00525182071671596,0.00486705417356173,0.00519740838154814,0.00588737739514888,0.00523057387445267,0.00552835423566287,0.00430677572105399,0.00639360526505501,0.00598882017329396,0.00763993358561288,0.00591829770403651,0.00716988002810871,0.00657864565563296,0.00771627401980009
474,0.00145595080174165,0.000746024320275503,0.00116849000596312,0.00198057304051316,0.00167437664647577,0.00130824681508543,0.00806015719107874,0.00784439177088072,0.00336131737201079,0.00418076747920036,0.00368283601070812,0.00503950043689946,0.00470667994683837,0.00508088675698706,0.00566241276757678,0.00503143278188019,0.00540292831912904,0.00416198731626349,0.00626284964045297,0.00580064235761879,0.00757680878928845,0.00573689980542923,0.00704309316172975,0.00646149152926017,0.00759033250047888
476,0.00146709563079616,0.000740089945924323,0.00114200548912756,0.00193644782531993,0.00166551123550687,0.00129527236855071,0.00788936016130498,0.00768308135429904,0.00326646432763816,0.00402304558048728,0.00363962689994309,0.0049471846697541,0.00458979184951142,0.00495828637241662,0.00552939879047224,0.00492146263074086,0.00524650024377455,0.004036650181227,0.00619655446039848,0.00576136658527287,0.00752546598467598,0.00569591783677915,0.00696615644473235,0.0063677147106436,0.00749791456665904
478,0.00145752360412146,0.000758297305902012,0.00110814335068896,0.00191591685218191,0.00159815968382572,0.00124782427131805,0.0076852874777114,0.00750453677984295,0.00316718568575714,0.00395287934047789,0.00352062925358596,0.00483825409082959,0.00445865125135477,0.00481891618584697,0.00536396098540583,0.00477934964720183,0.00507981104621029,0.00392287057518902,0.00609111162848204,0.00568926811729137,0.00743381035894798,0.00562143848623963,0.00683482079238967,0.006284492602171,0.00738934482845601
480,0.00149007747528305,0.000732842950969876,0.00110664414049839,0.00188886752137224,0.00158998179265008,0.00127281055978157,0.00751467514237952,0.00731588779319726,0.00307370250391285,0.00384781968824307,0.00339214374547203,0.00469877729987451,0.00440789631441421,0.00473646462686714,0.00526892845224431,0.00466871706858679,0.00497998419325129,0.00382763577740739,0.00602774918586225,0.0055370552211852,0.00737205925937359,0.00552014744019675,0.00677598512206035,0.0061832981736974,0.00730530771181544
