wavelength,OTBotA_1_0.5s,OTBotB_1_0.5s,OTMidA_1_0.5s,OTMidB_1_0.5s,OTTopA_1_0.5s,OTTopB_1_0.5s,PreT04Nov24_1_0.5s,Tea014Nov24_1_0.5s
618,0.000903014124216962,0.00156176631368347,0.00120456616664295,0.00115404745457833,0.00131823267183519,0.000957624193869417,0.00163029152290675,0.00131234031814767
620,0.000879074433705756,0.00156289184746089,0.00118539182014363,0.00110963068737514,0.00131782463981017,0.000914269807540332,0.00164562954956694,0.00124640640457322
622,0.000858994699661045,0.00150999120632258,0.00114680218294285,0.0010774052509075,0.0012724083742933,0.000882677716857421,0.001535075743752,0.00122502176232279
624,0.000827414088153187,0.00146189683688362,0.00109575126136872,0.00101722302479003,0.00127042306909726,0.000854535820253862,0.00150103704503491,0.00117161760657967
626,0.000824224457286004,0.00143813872067867,0.00106594883901645,0.000988599379001975,0.00125183023406219,0.000884215787088681,0.00145881991712079,0.00115595693729721
628,0.000777202784904673,0.00143851272744631,0.00113248324584342,0.000996682797461664,0.00122109402987873,0.000849486490593889,0.00150484218911061,0.00113348277279204
630,0.000779056293876317,0.00141749775099038,0.00110843852176987,0.00100953014457455,0.00120749330840825,0.000838235315726925,0.0014733798226764,0.00108742472313164
632,0.000713320940132222,0.00138183987926219,0.00101426630672715,0.000951756782563893,0.00117876196424987,0.000825913178589803,0.00134828713164808,0.00108605189358225
634,0.000778521231966571,0.00141370857379093,0.00112139029222275,0.000972228874388773,0.00126604841603625,0.000843919250496106,0.00138244896338341,0.00111013479823044
636,0.000752890404759603,0.0014557208067308,0.00102659408520824,0.000981288721672781,0.0012532010415233,0.00082434448525901,0.00133822308773312,0.00104229563094941
638,0.000729531660058863,0.00142731275298972,0.00105615320876156,0.000950181200232902,0.00121736693950524,0.000853060029581043,0.00137400893749946,0.0010578048539623
640,0.000712174390606579,0.00141034667405893,0.000984591655279974,0.000856690641261413,0.00114011504461592,0.000827813236824826,0.00133198133419439,0.000992519745073665
642,0.000712119972418528,0.00141075934478444,0.00102545991561655,0.000789042611529092,0.00120383254982667,0.000792560243775131,0.00129117054069082,0.000935811299024273
644,0.000643083143109585,0.00135034505225807,0.00103094226368139,0.000782295850806901,0.00116813431359917,0.000801421880286005,0.00121073003235827,0.000894512371361648
646,0.000680731844154117,0.00146440797040597,0.000980693152560852,0.000709279344280972,0.00108826840930402,0.000724595453703319,0.0011807728858273,0.000861181201737545
648,0.000663921356102219,0.00147042727222302,0.00104404210898019,0.000754847118724656,0.00119002320519238,0.000765362598011757,0.00120122026461373,0.000897324968165476
650,0.000622270570647147,0.00139500626875095,0.000925410282502893,0.000670041576433446,0.00112249333354809,0.000742625973674521,0.0011269223996528,0.000808375883991005
652,0.000728735792918137,0.00135652448507526,0.000982000625374977,0.000724288157775884,0.00110985350025381,0.000732966395801802,0.00120475161465088,0.000828965961337975
654,0.000585775173930052,0.00129934642559474,0.000956480026820547,0.000707860852401018,0.00109952615511758,0.000716973821254986,0.00108339202864418,0.000755267088514943
656,0.000624778571055231,0.00130863874420153,0.000931338794593644,0.000732356654257983,0.00112969796427947,0.000741083305849735,0.00112517408727509,0.000781839786730794
658,0.000668117395606311,0.00133957231931732,0.00100996743760143,0.000814405621468291,0.00112192336778636,0.000784277359235906,0.0011081520740291,0.000822068977446552
660,0.000644795186995662,0.00124085421722457,0.000944447430249317,0.000693937421159583,0.00110954455394822,0.000763102063667798,0.00105665119611251,0.000791345504374427
662,0.000623143157226776,0.00131839674229992,0.000931395256345607,0.000758252022194909,0.00109689771383308,0.000675313130979258,0.00105413410766097,0.00079168019506164
664,0.00064116300999151,0.00126737099641752,0.000971935508826876,0.000702835044822533,0.00110078832068754,0.000682962503767764,0.00111227473712764,0.000757612110335795
666,0.000603346482477606,0.00122065515981364,0.000921234367020369,0.000795677642437989,0.00101204834031574,0.00067460040842273,0.00102812966955726,0.000766002860024578
668,0.000589369879867506,0.00125409412002193,0.000983679712287736,0.000741507349571461,0.0010006577324375,0.000709806207658113,0.00100428183695031,0.000734254564002401
670,0.000493628526688247,0.00113633151208785,0.000881511243528627,0.000685070798940925,0.000978374683579617,0.000606450452665353,0.000915130132710475,0.000660298413685715
672,0.000574159287995275,0.00113371074958574,0.00090959973725619,0.000610498771034398,0.00100432572360949,0.000608459075344451,0.000882644682379173,0.000658342462567145
674,0.000586006340168361,0.00120505013723895,0.000917759457847148,0.000656628300667176,0.00108548478859712,0.000697364870881075,0.000983063636384475,0.000745573851591607
676,0.000567744549221122,0.00116134311952959,0.000879285926733694,0.000694911591334234,0.00100102264912405,0.000657846308539327,0.000993313704282544,0.000672589784292932
678,0.00052540532056741,0.00117761076910298,0.000890215343013839,0.000622525713523455,0.000962143581093463,0.000682227180224233,0.000917593315788946,0.000581131330939718
680,0.000549877028414952,0.00119319391160401,0.000872006886121447,0.000577537183260427,0.00112514798882681,0.000621308463712365,0.000930684980344294,0.000670648283804933
682,0.00048933733560099,0.00108684049808787,0.000824541031619925,0.000627130704691197,0.00140742768727012,0.000661099647602874,0.000885700712835827,0.000516112984273073
684,0.000604313827500305,0.00116709878698745,0.00087762185955387,0.000713991407132001,0.00170619096719825,0.000653642868381955,0.000987020784875465,0.000598259590394453
686,0.000514703289121044,0.00112692142592485,0.000910006412868255,0.000653212100597031,0.00190247253608,0.000595260957612242,0.000958948173856236,0.000599918754764595
688,0.000503930704626804,0.00103625404357107,0.000845100451134085,0.000507769615097877,0.00176791701676809,0.000550096914886906,0.000869270492003535,0.000473832421152386
690,0.000479337076368908,0.00106651972354697,0.00084178324746527,0.000551000962410588,0.001577687636373,0.00056348861601442,0.000889141462952159,0.000485343732969943
692,0.000622699290045193,0.00111799767821757,0.000907217949015583,0.000634357338830287,0.00136787770452897,0.000713672209578598,0.000944771595067261,0.000561444116741571
694,0.000483247083383161,0.0010739669830386,0.000825743676543182,0.000548955439216284,0.00109433825714731,0.000522062781223303,0.000828099556463624,0.000442540301330955
696,0.000503534636724245,0.000940299297178592,0.000751360298736505,0.000428455787315794,0.000963422565927344,0.000563182172360771,0.000858079896335437,0.00038136126134722
698,0.00042518049913299,0.0011419990381774,0.00089659876731722,0.000460946842033684,0.000940463133085883,0.000572143588374703,0.000837881518152877,0.000540291996471236
700,0.000435036992050464,0.00108288828444561,0.000772302256512429,0.000491747480350033,0.000892328550192588,0.00057489476072179,0.000788868431602357,0.000436694180530849
702,0.000316531063451593,0.000797111028312017,0.00068791575243066,0.000365896598272682,0.000910268439242506,0.000442005160265595,0.000766144114669086,0.000268223804445134
704,0.000295879452008347,0.000803182018427521,0.000753184265919613,0.00037603035517042,0.000922683842754426,0.000512568368204194,0.000784648099026744,0.000217969766565206
706,0.000253614795781116,0.000774850079656915,0.000721990338666132,0.000365065621701327,0.000835426472075769,0.000490895826524388,0.000768786564641604,0.00022682611055158
708,0.000142927399556747,0.000663912390025604,0.00068228656395032,0.000297298971627478,0.000753079093626789,0.000431702087744608,0.000621582467206156,0.000147474846409541
710,0.000254997354617808,0.000745535516695687,0.000612462286924604,0.000413932709339222,0.000782007197033073,0.000446247180634762,0.000739808429929958,0.000224420282011031
712,0.000458222127501225,0.000945088704202031,0.00073327464606357,0.000628361852333699,0.000947556299567137,0.000541620894363252,0.00075350918511507,0.000363414837225126
714,0.0005317316381232,0.00114419811326751,0.00083976498460286,0.000717584122817338,0.000969026543160145,0.000652361373350419,0.000788203665578418,0.000515918564780217
716,0.00055104944422722,0.0012271555735652,0.00083854778379315,0.000716779035429801,0.000979439248430262,0.000638214127383057,0.000772842364001351,0.000527754746198117
718,0.000472775701421943,0.00114353729688975,0.000746690180017059,0.000645289642251839,0.000894405436305838,0.000576009915609489,0.000730241196052156,0.000494420872110515
720,0.000492505536878071,0.00115486417785131,0.000787381365957418,0.000626698619402145,0.000893864029021146,0.000574545929745764,0.000747146819106352,0.000506002007951206
722,0.000457029980067273,0.00105111924975693,0.000717553113080412,0.000549726748908137,0.00084107388096229,0.000527942143831307,0.000716692378231172,0.000446567964422523
724,0.000382850411932789,0.000985151247436316,0.000695129050255725,0.000468278913451131,0.000708038586068179,0.000513739028498775,0.000669967260844738,0.000407890838259266
726,0.000364020874458483,0.000903127375395823,0.00067537725031269,0.000361864386962059,0.000709874162929373,0.000445295476337591,0.000625840729982315,0.000378809673550146
728,0.000361949703402851,0.000886629097775791,0.000760595436542865,0.000384449381891193,0.000716848903177496,0.000453155727556835,0.000678470928417308,0.000390230188169311
730,0.000338743581957259,0.000740639906575876,0.000845688277558307,0.000325319048798725,0.000710896399598258,0.00041463930822482,0.000661422636138458,0.000367909951446361
732,0.000234377223008936,0.000590927087523519,0.00071170662359795,0.000223788097053761,0.000625730056690375,0.000304528235140573,0.000573845184023584,0.000307426982787725
734,0.000218396246673704,0.000580315352875095,0.000714034757800364,0.000252133778932919,0.000650927262990044,0.000366133897296993,0.000556991632029065,0.000292002966344556
736,0.000208924842052425,0.000484718907168582,0.000621537784049553,0.000213997925568722,0.000607491228037199,0.000352505717889116,0.000559762332809998,0.000323476343353083
738,0.000160507224918293,0.000520802599614053,0.000518829819177047,0.000172760102979288,0.000612395695518964,0.00029898139172999,0.000538536049570109,0.00030477691206207
740,0.000137255739414307,0.000466489899855791,0.000418925043267245,0.000179057857920542,0.000542022531447363,0.000274149897027452,0.00061102967812145,0.000267422761284402
742,0.00020304010030558,0.000510881396040347,0.000494489591593142,0.000242713650428309,0.000688462069881779,0.0003719933233982,0.000711336299414871,0.000389214932299201
744,9.08475254546974e-05,0.000599386978336325,0.000459588178269639,0.000194191435089755,0.00058800026148581,0.000318149857602057,0.000768006709466785,0.00034161300474724
746,0.000131146819611052,0.000540027469259237,0.000444221498432621,0.000140911437353925,0.00052279415126273,0.000297645004687409,0.000839905284043566,0.000332896857418429
748,0.000216901137753922,0.000510898304780538,0.00040941620287505,0.000156877610614692,0.000646393872417017,0.000266606361958827,0.000910877825127583,0.000292354409477712
750,0.000170146141140939,0.000593712971285002,0.000495818823818865,0.000288860251211995,0.000641331587973794,0.000342967471072713,0.00100094646732601,0.000335040926804277
752,0.000238164494241862,0.000622103034024912,0.000480465189377118,0.000254931823229851,0.000565234427129358,0.000429095780307034,0.00107587145642676,0.000370496283956103
754,0.00025257761301699,0.000682235494003928,0.000522602387852519,0.000235284996002528,0.000602641465463364,0.000392013078451813,0.00109708910570492,0.00035643032745465
756,0.000224686127507324,0.000549816480637182,0.000391923605659277,0.000264195380022466,0.000552727132363411,0.00031018830656253,0.00107531326227384,0.000244641243997029
758,0.000236387253260449,0.000591557369566549,0.000453979294706997,0.000239782546596538,0.000634283365520793,0.000374639608235818,0.00111121243270675,0.000279161397935735
760,0.000257088795091688,0.000530104213218409,0.000396546534635531,0.000192888524989672,0.000591942596075732,0.000446039812119769,0.0011112897167282,0.000168392765690484
762,0.000304558839354363,0.000640544115414325,0.000544873196211681,0.000379731743752813,0.000665380576396609,0.000453708858657908,0.00128640951958401,0.000249231549126017
764,0.000306646687686777,0.000891970500235711,0.000590365684516803,0.000303008828753879,0.000709438023707621,0.000421973743337202,0.00116281221174702,0.000288488026767284
766,0.000405405503318677,0.000840754535924965,0.000611969003190378,0.000264096428201607,0.00068110885183247,0.000433440966989681,0.00115354085392308,0.000286113116963947
768,0.000268958469602104,0.000750767679994366,0.000545877677820989,0.000280679062160531,0.000698528706810475,0.000518175488148293,0.00121544950744291,0.000197887638213847
770,0.000271787455079625,0.000735529594484137,0.000581162179621613,0.000277651461127312,0.000692304092904263,0.000395937780087263,0.00111737574080811,0.00016881814089361
772,0.000209397673087485,0.000619518129172398,0.000584207716427497,0.000249801680187661,0.000579489309118514,0.000315429574409677,0.00105501194848793,0.000157391597617783
774,0.000405349337851205,0.000822595035083939,0.000713975548440532,0.000476495882612027,0.000883075647043545,0.000489544610373406,0.00116562037204055,0.000178467499441115
776,0.000338439443324137,0.000933441314994052,0.000910234759271719,0.000583972995914817,0.000821745052960803,0.000522787238960039,0.00118880642437141,0.000301031783355876
778,0.000202058687605378,0.000730932449415996,0.000606195775797149,0.000261665932259248,0.000708862844380029,0.000427113275564896,0.000942546252669604,5.51379262422903e-05
780,0.000408451638782478,0.000876224838277672,0.000747634401027433,0.000409948103818539,0.000874571949791854,0.000541514315375425,0.000963450264417195,0.000189518663231712
782,0.000368837598350578,0.000919570176702841,0.000764944546612063,0.000424621533499028,0.000779366928440328,0.000562556615659244,0.00086180769918486,0.00021908402149497
784,0.000411984675033535,0.000920125290982134,0.000711562363527017,0.000296331597367566,0.000716173857556311,0.000606346903564103,0.00083401851705631,0.000150099546337861
786,0.000470143976778791,0.000978088333286981,0.0008445855296029,0.00036597349171122,0.000854216434375432,0.000586992317385917,0.00082302578100832,0.00019968932803795
788,0.000417154590139701,0.000962504525881762,0.000855552855317757,0.000378252397202014,0.00085661796378339,0.000604258043451705,0.000815767482047032,0.000179138335941903
790,0.000413771774618391,0.000967773600647793,0.000808761144301511,0.000373161734935381,0.000825023245964823,0.000634009181057848,0.000671974209057078,0.000227904606150861
