Wavelength,I1,I1dark,R1,R1dark,XCorrect,I1c,R1c,Ic1/R1c
270,0.55161405876998,,1.26897493084251,,0.988452672958374,0.551360528507092,1.24942072184027,0.441292927889812
268,0.519749018308928,,1.22025442322469,,0.972882628440857,0.51949548804604,1.18234058947215,0.439378883438289
266,0.49357763627239,,1.17892120348018,,0.953488886356354,0.493324106009502,1.11936068218956,0.440719523080371
264,0.470319816235929,,1.1403626785488,,0.931065678596497,0.470066285973041,1.05713614655276,0.444660120180255
262,0.447420634198523,,1.1003834291358,,0.906938552856445,0.447167103935636,0.993483377190001,0.450100237409525
260,0.422986068561296,,1.05556137273531,,0.883175373077393,0.422732538298408,0.927866854017914,0.455596119710347
258,0.39513255762523,,1.00127263088681,,0.859192788600922,0.394879027362342,0.856026179042828,0.461293167229861
256,0.366515605224929,,0.944766162911912,,0.834685504436493,0.366262074962041,0.784444088304193,0.466906539832335
254,0.336919969356859,,0.884688057988398,,0.80953711271286,0.336666439093972,0.712173973769016,0.472730612875731
252,0.307235733330452,,0.823376791143542,,0.784095585346222,0.306982203067564,0.64171840870323,0.478375248246201
250,0.278721170456109,,0.763141120913041,,0.758817315101624,0.278467640193222,0.575322332682874,0.484020216796828
248,0.251129073093217,,0.703520901729885,,0.735633492469788,0.25087554283033,0.513886124131663,0.488192872018574
246,0.223489668906784,,0.642825043207765,,0.715051770210266,0.223236138643896,0.456107819427042,0.489437210097216
244,0.196881053900802,,0.582833158071504,,0.697206974029541,0.196627523637914,0.402898454816732,0.488032459015895
242,0.171193978197779,,0.523025492294859,,0.681808710098267,0.170940447934891,0.353222796149064,0.48394511848763
240,0.146124894130469,,0.464033068519351,,0.667849898338318,0.145871363867581,0.306593108037002,0.47578161427548
238,0.120048086831103,,0.402983486854113,,0.657016694545746,0.119794556568215,0.261509262020089,0.45808915387101
236,0.095220925904306,,0.347630346816504,,0.649702370166779,0.0949673956414183,0.222634909641146,0.426561116558457
234,0.0697461846425726,,0.293506113023985,,0.645702123641968,0.0694926543796849,0.186316003853808,0.372982744059989
232,0.0471703157447443,,0.242788091070882,,0.644411623477936,0.0469167854818566,0.153260349851053,0.306124744772232
230,0.0297665211441814,,0.196366532113307,,0.644490897655487,0.0295129908812937,0.123360931417377,0.239240986122584
228,0.0187128983703563,,0.157450694599435,,0.646355271339417,0.0184593681074686,0.0985643313694894,0.187282436262564
226,0.0118960531713073,,0.124292790297723,,0.649210751056671,0.0116425229084196,0.0774733026557771,0.150277870044455
224,0.00794196364090342,,0.0988073673114841,,0.652522802352905,0.00768843337801572,0.0612387253328084,0.125548553406886
222,0.00568836944214467,,0.08002982889622,,0.655378818511963,0.00543483917925697,0.0492003591461133,0.110463404608832
220,0.00426497023785609,,0.0654926797157212,,0.656985223293304,0.00401143997496839,0.0397702623783773,0.100865313303776
218,0.00332764896016834,,0.0547174874980345,,0.657121121883392,0.00307411869728064,0.0326978825309934,0.0940158340334964
216,0.00266335624584274,,0.0469924692183553,,0.655903518199921,0.00240982598295504,0.0275704287645813,0.0874061844859973
214,0.00208727420926525,,0.0411992595933715,,0.654084265232086,0.00183374394637755,0.0237047105244015,0.0773577869466034
212,0.00153533539158544,,0.0369098627522957,,0.652615189552307,0.00128180512869774,0.0208521441243541,0.0614711427781024
210,0.00100669917658046,,0.0335223890872426,,0.652986526489258,7.53168913692756E-4,0.0186520342969084,0.0403799876036896
208,6.10839078369754E-4,,0.0306243925301426,,0.655270755290985,3.57308815482054E-4,0.016818309060401,0.0212452282925009
206,4.01725099865733E-4,,0.0279083665209452,,0.661797821521759,1.48194836978033E-4,0.0151883739396665,0.00975712328170973
204,3.31031225789081E-4,,0.0253484963834689,,0.668592393398285,7.7500962901381E-5,0.0136328008319886,0.0056848892503094
202,2.94239519850888E-4,,0.022815047792823,,0.687935590744019,4.07092569631884E-5,0.0122843650151422,0.00331390811922379
200,2.71773671017928E-4,,0.0201922952798808,,0.715800225734711,1.82434081302279E-5,0.0109045728773199,0.00167300529195159
