Wavelength,Abs,,,,,,,,
401.33,2.617625855,,,,,,,,
398.33,2.688169911,,,,,,,,
395.33,2.722003225,,,,,,,,
392.33,2.733526796,,,,,,,,
389.33,2.758101978,,,,,,,,
386.33,2.802686468,,,,,,,,
383.33,2.855498599,,,,,,,,
380.33,2.890565507,,,,,,,,
377.33,2.897608445,,,,,,,,
374.33,2.901191,,,,,,,,
371.33,2.915899083,,,,,,,,
368.33,2.93556018,,,,,,,,
365.33,2.97001437,,,,,,,,
362.33,3.021755856,,,,,,,,
359.33,3.086549371,,,,,,,,
356.33,3.148847377,,,,,,,,
353.33,3.206335716,,,,,,,,
350.33,3.253012287,,,,,,,,
347.33,3.281292405,,,,,,,,
344.33,3.30545637,,,,,,,,
341.33,3.313066477,,,,,,,,
338.33,3.306179097,,,,,,,,
335.33,3.274394239,,,,,,,,
332.33,3.206325103,,,,,,,,
329.33,3.103181863,,,,,,,,
326.33,2.964941838,,,,,,,,
323.33,2.825545892,,,,,,,,
320.33,2.692995941,,,,,,,,
317.33,2.59064413,,,,,,,,
314.33,2.509529282,,,,,,,,
311.33,2.430132341,,,,,,,,
308.33,2.334419775,,,,,,,,
305.33,2.234545241,,,,,,,,
302.33,2.117202682,,,,,,,,
299.33,1.987083066,,,,,,,,
296.33,1.84312011,,,,,,,,
293.33,1.696528447,,,,,,,,
290.33,1.526162294,,,,,,,,
287.33,1.348592701,,,,,,,,
284.33,1.173480326,,,,,,,,
281.33,1.011095767,,,,,,,,
278.33,0.870243303,,,,,,,,
275.33,0.751759623,,,,,,,,
272.33,0.664228002,,,,,,,,
269.33,0.602828361,,,,,,,,
266.33,0.555781868,,,,,,,,
263.33,0.511964676,,,,,,,,
260.33,0.466096393,,,,,,,,
257.33,0.416603453,,,,,,,,
254.33,0.363481217,,,,,,,,
251.33,0.313043816,,,,,,,,
248.33,0.267161173,,,,,,,,
245.33,0.222615274,,,,,,,,
242.33,0.180741396,,,,,,,,
239.33,0.143800178,,,,,,,,
