wavelength,BQ121Feb241s_1_1s,BQ122Feb2401s_1_0.1s,CCIW26Feb2401_1_0.1s,CCIW26Feb241s_1_1s,Chi27Feb2401s_1_0.1s,EC95820Feb24_1_0.1s,GB13Mar2401s_1_0.1s,GB22Feb2401s_1_0.1s,GB22Feb241s_1_1s,Gra21Mar2401s_1_0.1s,KB2Mar2401s_1_0.1s,KW23Feb2401s_1_0.1s,LSC27Feb2401s_1_0.1s,Mart29Feb2401_1_0.1s,NW28Feb2401s_1_0.1s,PosT26062024_1_0.1s,PreT26062024_1_0.1s,Que27Feb2401s_1_0.1s,StC26Feb2401s_1_0.1s,U162928Feb24_1_0.1s
352,0.0249623656467135,0.0249886736149503,0.0138993323008409,0.0138703361013772,0.00593392733838932,0.00878365033400093,0.0133282355631635,0.0457146041003371,0.0471252763417837,0.00385354289565669,0.00489322095417036,0.00540672309642032,0.0476280603095933,0.0669867156156645,0.00528364103649415,0.0309296789053213,0.0321568833487914,0.00524466821575567,0.00253967874137249,0.00358983989709918
354,0.0240555442919178,0.0240614609587718,0.013388034584027,0.013403882977103,0.00588710385685546,0.00858488858650868,0.0128623001347062,0.0442616242050925,0.0456496535426145,0.00379939318984984,0.00478226181139054,0.00528031446784434,0.0471181579728576,0.0648594313739762,0.00514123933174226,0.0301092183282091,0.031277185166992,0.00512552638747352,0.00244491268163444,0.00351799552840441
356,0.0231980021561305,0.0231779830628038,0.0129958126979082,0.0129760170097873,0.00587599093452369,0.00841799975698855,0.0124667284142083,0.0429510921117073,0.044277373886243,0.00366949088452618,0.00469662680563375,0.00518931095711456,0.046701309193709,0.0629414314289826,0.00494629522943297,0.0293478475983618,0.0304507277572814,0.00503732432642879,0.00239113986476465,0.00353070772063231
358,0.022358992678936,0.0222724703654956,0.0125191064897704,0.0125485134858464,0.0058019540096842,0.00814817197646724,0.0119984851823737,0.041572884408489,0.0429644940028756,0.00349364924086333,0.00453282475569136,0.00495927280157359,0.0462037007850416,0.0609911411836873,0.00479515755967133,0.0284595072461996,0.0295646463558841,0.0048347007564357,0.00222499893662492,0.00341342242844511
360,0.0215345502108548,0.0215103643835039,0.0121448697956812,0.0121250314388811,0.00578864777573258,0.00795802564840386,0.0115874619642635,0.0402463894091161,0.041632412918178,0.00343055419866164,0.00442649478449748,0.0047894975154924,0.0457287563103308,0.0590740525654881,0.00460684936576576,0.0276441167697784,0.0287060799715105,0.00469231722446515,0.00216869331016657,0.00338422123227935
362,0.020732955164052,0.0206988790920807,0.0116250877819416,0.0117438138912041,0.00573480959895756,0.00774072886854304,0.0111798220835392,0.0389222972709385,0.0403607830137712,0.00324562151478897,0.00434844842952064,0.00464969785686804,0.0451490042091652,0.0572478076454741,0.00439850891062914,0.0267873015716847,0.0278313310310226,0.00452353021720571,0.00203822586694491,0.00328111391939524
364,0.0198959090586044,0.0199316980844394,0.0113022788845284,0.0113491407370452,0.00570269939116029,0.00761930206830187,0.0107503078424568,0.0377038796063209,0.0390680578833794,0.00314635761021793,0.00425399471948866,0.00449064489227266,0.0446943596471274,0.0554477319786714,0.00427939334708259,0.0259142364536493,0.0268976809669218,0.0043535044783742,0.00197723062974345,0.00330904704389552
366,0.0192287014891504,0.0191832238240572,0.0109342100065529,0.0109725549404628,0.00566990486685167,0.00739123164406722,0.0104224164056685,0.0365006665414027,0.0378630019255484,0.00302975394116332,0.00416064403886981,0.00435378695002017,0.0442573781899494,0.0537081883922013,0.00407212275640618,0.0250623483379501,0.0260230971191851,0.00427782532587147,0.00187366406064269,0.00317552641688201
368,0.0184810314543883,0.0184905767948072,0.0105432907522631,0.0105812122167701,0.00561867495116219,0.00717940808009836,0.0100405339058887,0.0352912975461269,0.0366455022895595,0.00292017567587922,0.00408125311869095,0.00418422192817883,0.0438020193958433,0.0519926399957867,0.003914332654797,0.0241505280068432,0.0251519137466247,0.00410927785242544,0.00186035017168799,0.00313048688090916
370,0.0177661596420101,0.0178297643664715,0.0102039331770693,0.010222310756766,0.00557658765754821,0.00705343818033755,0.00970338946306649,0.0341868590561855,0.0354976779617596,0.00280649180986133,0.00397411224413013,0.00407139835069241,0.0433180329082371,0.0503920818881233,0.00379335893810242,0.0233414544578292,0.0242695160173275,0.00401250299839447,0.00175777384659663,0.00311591529038395
372,0.0170931941601701,0.0171292211862251,0.00985928228247208,0.00987467320825303,0.00552826626685524,0.0068864135568895,0.00939537236546535,0.0331274283665346,0.0343919352382562,0.00271217698620079,0.00389464247476379,0.0039248347518475,0.0428958573453599,0.0487667047836336,0.00365846220894108,0.0224547656012894,0.023382891677368,0.00390662127632724,0.00168248521760006,0.00308688242614498
374,0.0164550227262977,0.0164447364510185,0.00951669181963618,0.00954331852528694,0.00543472349804601,0.00663197849380386,0.00899707988545825,0.0319555945604176,0.0333068245326938,0.00259333404412471,0.00376373904656721,0.00373165315138972,0.0424667728243621,0.0472432676591331,0.00343393750286789,0.0215881849154228,0.022523048752748,0.00372458646451831,0.00157604424968755,0.0029851356558009
376,0.0158409342924805,0.0158672751734062,0.00917864286278128,0.00924668567365303,0.00539158636549729,0.00654216299431562,0.00874583472796861,0.0310031562287003,0.0323085128443979,0.00254755759157247,0.00369023314182031,0.00365099531108784,0.0420972869675746,0.0458217624096087,0.00332868187613042,0.0207956634056146,0.0217338836229068,0.00363388480339398,0.0015319458221446,0.00294291983183858
378,0.0152323420244822,0.0152951458796099,0.00886197985256345,0.00893736936882433,0.00532403312499773,0.00638110616092905,0.00841990221609342,0.0299894763589983,0.031366086857499,0.00242919072775299,0.00365472322333065,0.00356802225905618,0.0417630387262929,0.044347655482555,0.0032155353177429,0.0200010856703495,0.0209019933594103,0.00356834646082301,0.00149751220828691,0.00291853301043028
380,0.0147143120190561,0.014733504260254,0.00863656408374751,0.00867982399472563,0.00529039968607745,0.0062827417559315,0.00816640243454237,0.0291194505596847,0.0304425069737416,0.00236088207975643,0.0035614135463952,0.00344711565578544,0.0414607619462108,0.0430464018985161,0.00312797899666113,0.0192158471113768,0.0201515211037371,0.0034647091581501,0.00141464880338263,0.00289431756629957
382,0.01414436303177,0.0141663304543722,0.00834370433232814,0.00835508009897841,0.00521147237339744,0.00612518394693673,0.00792431833461728,0.0281622770600361,0.0295266136576466,0.00238899515027317,0.00348391773395566,0.00331920743433949,0.041163442009898,0.0417248249230356,0.00297272783085213,0.0185202763858952,0.0193982318886905,0.00338198170039789,0.00141440757047442,0.00283774948040801
384,0.0135874863238472,0.0136897732825308,0.00807129066367371,0.00812075235802529,0.00519695399307279,0.00598835575576279,0.00765161622951752,0.0273414687374724,0.0286470950578493,0.00231968128067661,0.00347044696372317,0.00325128400395401,0.0408806932679573,0.0404993054008024,0.00289586686469765,0.0178537956648325,0.0187371879108534,0.00329825132535853,0.00135741581924611,0.00282417016988024
386,0.0131340039848655,0.0131278276585705,0.00779853994050215,0.00783472960304686,0.00511140597776136,0.00583514224035292,0.00742514791400488,0.0264524404322883,0.0277435731926888,0.00224336236990434,0.00337874734805511,0.00312516288553151,0.0405127443726611,0.0392079604895933,0.00280683797205296,0.0171528556296243,0.0179371137955901,0.00322523921861114,0.00127517917216114,0.0027661616988134
388,0.0126671567853327,0.0126912037392148,0.0075134621073574,0.00757947633431044,0.00506202668188084,0.00576941008715331,0.00721495089318579,0.0256145311514408,0.0269173623628258,0.00221327986652082,0.0033044629062404,0.00301811088360542,0.0402432018380172,0.0379912707737018,0.00267537412507748,0.0165266577184006,0.0173449040798576,0.00312356732492528,0.00126582428154702,0.00275716541483557
390,0.0122117795740716,0.0122594230000226,0.00735373543071035,0.00734931728285726,0.00503356928127121,0.00562856135728559,0.00697856238044224,0.0248468111166048,0.0261362629661995,0.00224099819129473,0.00328197324928304,0.00294521298011758,0.0399557025322123,0.0368864546457763,0.00259563690722535,0.0159460750237788,0.0167422313362465,0.0030885431388625,0.00122014488132646,0.00278187532627005
392,0.0117274003796571,0.0117427848734712,0.00711048684546781,0.00708458785163025,0.00492355307876366,0.00546158777091283,0.00672428394831797,0.0240279469128713,0.025349744951891,0.00213834105768719,0.00317654431236865,0.00285839426806352,0.0396673476282387,0.0357497476425582,0.00245018739127311,0.0153231354051979,0.0161088536671445,0.00296688868131061,0.00111673827028962,0.00267771235353198
394,0.0112572781268496,0.0113794500405094,0.00689457325202014,0.00688258406634552,0.00486862924863599,0.00543955309340106,0.0065553292149539,0.0232928532794494,0.0245975690488021,0.00214074273154087,0.00311786543953213,0.00280090150932388,0.039524704222124,0.0346913443182443,0.00238686061274326,0.0148514620818391,0.0155695919682231,0.00294085744891153,0.00112054022892162,0.00272046054883934
396,0.0109329102651117,0.0108989305892397,0.00658484362882635,0.00665696889553477,0.00478396837007883,0.00527455563265431,0.00627223927082888,0.0225761002461166,0.0239330577445546,0.00210342027911513,0.0030612363057966,0.0026476524772848,0.0392751434872122,0.0336417025812113,0.00223965939631304,0.0142518374267438,0.0150589653387117,0.00280904230379695,0.000977513376687267,0.00258407772104006
398,0.0105703764165192,0.0105449741098324,0.00651422026117424,0.00644658808884606,0.00477933480526577,0.00520478838330864,0.00614065524617922,0.0218622371845103,0.0232541595186875,0.00210837063554141,0.00303847652582476,0.00259488690100495,0.0391462539843981,0.032715451235941,0.00223425807160519,0.0138337561248071,0.0146669330607962,0.00277042475091994,0.00100223792542851,0.00260546864227465
400,0.0101478645681756,0.0102079027606936,0.00625676959464574,0.00625257326129907,0.00467415319697952,0.00509944566865884,0.00591041668121656,0.0211776849600305,0.0225674926764897,0.00206901780549066,0.00297036185726305,0.00250605161202883,0.0389453018279721,0.0317147573348528,0.00211852290136625,0.0133527066672834,0.0141847547918098,0.00266494858993301,0.000933848228514505,0.00258708711906957
402,0.00979080009488166,0.00978280120632827,0.00598923249146827,0.00607050940019862,0.00453463919602561,0.00495162286297751,0.00562505513449083,0.0204678345485272,0.0219224041112488,0.00194404543928517,0.00285706166860515,0.00235354901461185,0.0387038130806461,0.0307240382238747,0.00198845960906484,0.0128489004597189,0.0137243481697761,0.00254682069822706,0.000776479573975803,0.002444572470154
404,0.00944291224774436,0.00943807381352579,0.00590302457961661,0.00585404231638458,0.00448186628656493,0.0048366367418389,0.00548507871976732,0.0198345804198352,0.0212743283947901,0.00198242282983669,0.00280708561128405,0.00226978797016063,0.0384510959783605,0.0298071401592118,0.00183908435087283,0.0124757430176761,0.01340328165668,0.00247571991436786,0.000759591033728931,0.00244074924507821
406,0.00904745029911074,0.00910442168440018,0.00572637139371583,0.00563783296236611,0.00441543457963885,0.00475466478785485,0.00528403183965433,0.0192279128283094,0.020594247310756,0.00193460612622474,0.00277215996596297,0.00220772598186171,0.0381833424516655,0.0289093051776613,0.00177273622811117,0.0120629340493549,0.0130117450881683,0.00234878284541067,0.000667866972131165,0.00242349318186282
408,0.00875433161592913,0.00880207452529318,0.00554236753314619,0.00547483331742816,0.00429036236326312,0.00471147056573829,0.00512564467976824,0.0186179048558922,0.0199787591537643,0.00191417835695479,0.00272383012522453,0.00209881150035391,0.0378307880465698,0.0280895174201052,0.0017582861500987,0.0117661634569869,0.012679593053586,0.00232511211525984,0.000640245989782777,0.00242403349437354
410,0.00846443769214419,0.00854100122018612,0.00539431022121818,0.0052920241260747,0.00426145075697151,0.00460932552269989,0.00499261932868847,0.0180923023211883,0.0194355897186429,0.00188299719602462,0.00268802268469638,0.00201979315992842,0.0375934698546911,0.0272215793420684,0.00165818872117735,0.0114116971906982,0.0124206083400029,0.00226924098154246,0.000634018815997689,0.00233594492133531
412,0.00813635557136132,0.00818650862935637,0.00526270366793968,0.00513402682267198,0.00418988078363329,0.00453855429907139,0.00481217221803575,0.0175417867199437,0.0188309466261866,0.00181066808958925,0.00268572360658089,0.00196805149234751,0.0371756776914845,0.0264475686806548,0.00155110195750639,0.0111323005852419,0.0120966930058684,0.00214440744682113,0.000557620850501592,0.00237222796977375
414,0.00781209776433081,0.0079304296323274,0.00509489877547927,0.00498707864112645,0.00405956347401576,0.00440401029503991,0.00463458531039372,0.0169010355032215,0.0182470374589655,0.00179184871491739,0.00256262939957039,0.0018019175446693,0.0368087919300096,0.0256657915301043,0.00151908149528864,0.0107970874532615,0.0118328053961191,0.00210020939088567,0.000481774699994302,0.00227715999358352
416,0.00758490661541667,0.0075916160002001,0.00487199551348553,0.00481279981097651,0.0039968919092201,0.00429166637267155,0.00447988703475621,0.0163389977992638,0.0176553905348636,0.00168371719604917,0.00247849758808193,0.0016828723304969,0.036347846411964,0.0248048923317589,0.00140064520740919,0.0105594931871751,0.0115010215524576,0.00198739648205345,0.000436289168139289,0.00227933067056245
418,0.00730868332448836,0.00728766257941849,0.00472223534817235,0.00466650245514782,0.00397035099192591,0.00411284839618435,0.00441557081681834,0.0158944977560234,0.0170842988429035,0.00161907283006179,0.00250429853731514,0.00164159482429323,0.0359759889453452,0.0240922042550058,0.00128787382336656,0.0102916780724697,0.0112745111580159,0.00197566552248438,0.000388552138109118,0.00222227643476
420,0.00703423386569446,0.00711098318342131,0.00467243160924477,0.00457428401349486,0.00397443656141035,0.00412206685105621,0.00437493985488852,0.0154410613752024,0.0165749367592356,0.00174091841834064,0.00245184899096861,0.00169761157925228,0.0357054967631915,0.0234577612053406,0.00131381073606928,0.0101532237155694,0.0110258323407232,0.00198403542749734,0.000441305306059005,0.00230618575086078
422,0.0067979497471449,0.00680067318037486,0.00448027106301986,0.00439546898072351,0.00386583626868161,0.00397354034970264,0.00413728366055579,0.0148118069422079,0.0159133729437348,0.0015598271650295,0.00235057705622405,0.00149962109872462,0.0350139826867281,0.0227496234302224,0.00121009563216871,0.00998705229715143,0.0107546062459753,0.0019062794415823,0.000366111027176087,0.00222126054128064
424,0.00658087039284295,0.00668330584178547,0.00442342298466182,0.00433354092843629,0.00395068994540838,0.00398235602118294,0.00408071292135108,0.0144959943595453,0.0154819724038549,0.00162403065863301,0.00242363764108212,0.00150634911973778,0.0348285174088191,0.022200744930158,0.00128580797447357,0.00993878361790576,0.010666000381591,0.00201059783095853,0.00047528457797623,0.00229532440309918
426,0.00636452973677674,0.0063958993269478,0.00428704997043596,0.00426690137243825,0.00383256590957662,0.00378469826350982,0.00395646677346335,0.0140529914374042,0.0150923855330396,0.00153290203196955,0.00238746323516239,0.0014895374836567,0.0345833531889912,0.0215034187952725,0.0012075119436688,0.00969900750141448,0.01039781740645,0.00199736900123547,0.0004274455300704,0.00227447169120825
428,0.00615531926469374,0.00615854164148119,0.00420179809197384,0.00416684041122902,0.00391565221176387,0.00388418095971047,0.00393171467031494,0.0136704736343809,0.0146822010824741,0.00156332065483921,0.00238907963121229,0.00155245513063568,0.0343779574400272,0.0208768468340342,0.00123822980106474,0.00966883016063999,0.0102589646756406,0.00203083320146712,0.000499059689550453,0.00233183529265028
430,0.00595356722175807,0.00598525505748315,0.00410862001498555,0.00404591003492524,0.0039275037441499,0.0037243327551145,0.00381034042253043,0.0132896100156673,0.0143491628504801,0.00149777972336844,0.00227797233445476,0.00154830371937552,0.0340778157367115,0.0203266675794522,0.00119681445186812,0.0095062204280474,0.0100107044957681,0.00201152656575085,0.000523332651831926,0.00229943254415476
432,0.00576689914525229,0.00573111082807447,0.00396110682795308,0.00394331592003691,0.00375963891634708,0.00362839315550713,0.0036635053525108,0.0128723531794699,0.0140147261861215,0.00143925671979334,0.00226460856299688,0.00138728824995662,0.0338062900793804,0.0196929161408635,0.00105221089936222,0.00928230586387477,0.00987463929042027,0.00191149985469758,0.000408064816464151,0.00223521129665874
434,0.00558253620907787,0.00567400212766976,0.00389108822481653,0.00382100915954856,0.00383854474950969,0.00375588499810022,0.00365442974047054,0.0125290633493414,0.013688366218609,0.00143811178080126,0.00224149322259048,0.00142563378985658,0.0336327357551253,0.0192500744078474,0.00112132163670256,0.00927221227784795,0.00981476941179314,0.00199333580471901,0.000456222622997309,0.00229040850018184
436,0.00536684313674471,0.00541978608953955,0.00375875619637037,0.00367514619869254,0.00386383716071426,0.0036266590089399,0.00348469037471175,0.0122242753288749,0.0133317349969136,0.00150743084012009,0.00218047137526137,0.00147967017019329,0.0334415086128615,0.0187498362120568,0.00106915699778272,0.0090393682017175,0.00960405587372099,0.00185934918047194,0.000428642299844852,0.00221750607838494
438,0.00519118136070044,0.00523890756116226,0.00364067596151295,0.00356178035875772,0.00387154302315155,0.00352662394469673,0.00332806659123498,0.0118300150054395,0.0130233708622701,0.0013523562247196,0.00218804197079542,0.00134662493867349,0.0331519241195083,0.018172771736432,0.000974856830633299,0.00880678844035199,0.00943622070551967,0.00180488308921607,0.000297033683802898,0.00215220444124642
440,0.0050240354842464,0.00508957490205855,0.00351619165522621,0.00345818168602418,0.00383966238111624,0.0035106330873563,0.00324318301133095,0.0113955436775082,0.0127274813464874,0.00139603335101672,0.00205316638145373,0.00123828737321202,0.0329797930277762,0.0176754887289,0.000863335099430815,0.00869404394273804,0.00937490265461882,0.00178028918000264,0.000244321281788425,0.00216289571468988
442,0.00483791354294735,0.00506844806599391,0.00350274081569535,0.00333153445718904,0.00389009190446117,0.00350571928811561,0.0032439354885369,0.0112643061295054,0.0123388847507469,0.00143933855054619,0.00217041031316594,0.00121172270902046,0.0329567465676925,0.0172415245977827,0.000950517962526551,0.00856553116094401,0.00920576020232485,0.00178823571703558,0.000323481599881451,0.00218430479361861
444,0.00469262285396941,0.00464945232027716,0.00313873766149129,0.00321963052734728,0.00375750079980924,0.00327819821134277,0.00292979422822633,0.0107102111615563,0.0119621587124757,0.00115299293729131,0.00188836589605549,0.0010141142566609,0.0325118287861886,0.0166146891693933,0.000686436811020907,0.00819435549081937,0.00897037208977729,0.00151887288024449,9.27261944756277e-05,0.00203536052116335
446,0.00450232402378195,0.00459690189927346,0.00323040494612986,0.003175107616826,0.00390744741339595,0.00324398173899567,0.00282570655826486,0.0103439505353705,0.0115352687161271,0.00122212115603679,0.00193709719030498,0.00101172869795461,0.0323418099198085,0.016181830734288,0.000762189998392566,0.00812230967790877,0.00889234661546004,0.00144668363761324,0.000210888111532755,0.00205498152357296
448,0.00434860948357329,0.00437268177273135,0.00309503625559988,0.00305809239936292,0.0039713395669411,0.0031755646756224,0.00278610377177939,0.00996369351582524,0.0111324258729644,0.00111706796026914,0.00191961846050053,0.000875142356670197,0.0321591939792311,0.0157143272393192,0.000699826409428767,0.0079388553400629,0.0086615174563237,0.00138302521650895,9.48364357044312e-05,0.00201837343786572
450,0.0041907388593813,0.0043008971200211,0.00302834861004603,0.0029870713043762,0.00413895566635669,0.00321191029459054,0.00271802385928802,0.00976460049213614,0.0108001359573611,0.00124137723219718,0.00191892306303379,0.00104054077580662,0.0319976091912696,0.0153576333489371,0.000741125962732479,0.00786313306633641,0.00858194616980657,0.00144961908705327,0.000116831805450558,0.00212157500676332
452,0.0040493923761013,0.00407984651951634,0.00288362460284323,0.00288963932286764,0.00426916489331337,0.00301788152953756,0.00264151862307943,0.00938531393126692,0.0104499387839224,0.00107121324528921,0.00187586898857145,0.000801205540025264,0.0317766374454928,0.0149569215039175,0.000648579516922394,0.00766328547948431,0.00835176869773921,0.00132942432822235,0.000116661250037511,0.00196472967150884
454,0.00392319287608013,0.00395646192426543,0.00290618493914307,0.00282590052160433,0.00429201249349465,0.00299219185523417,0.00249710446478605,0.00919124290124411,0.0101829844010735,0.00110735965912611,0.0019329311751507,0.000879382131713586,0.0316602873882645,0.0144714334364039,0.000570037902542139,0.00762084673905964,0.00833681234769901,0.00133533177262167,1.02538536321961e-05,0.00199242021497602
456,0.0038204392015758,0.00390233272134444,0.00278253492936876,0.00277357710478879,0.00429461473323696,0.00295302324394176,0.00252932042800035,0.00887761189081598,0.00995888743676588,0.00120373382500262,0.00182220140814839,0.00092224750686872,0.0316584882793713,0.014250305839972,0.000659829263143318,0.0075174551231768,0.00825950694206002,0.00139554623837462,8.3795205583053e-05,0.00204720472644631
458,0.0036826640220878,0.00371438924230941,0.00263947230401307,0.00271047846135442,0.00433402577817852,0.00282805782751739,0.00248255158768646,0.00875090354356618,0.00971800900849818,0.00117732308940084,0.00182425112044796,0.000934727417040706,0.0315296394279281,0.0138133064667912,0.000546055296735428,0.00732874654879151,0.00797265299281214,0.00126649779260254,9.22298896419799e-05,0.00194111529884424
460,0.0035911105518304,0.00350538049640241,0.00263748675798403,0.00267425248788228,0.00426455205890133,0.00279425208133275,0.00232773346733077,0.00833186524454104,0.0095764430357095,0.00110484057423007,0.00182668698438141,0.000834902005612676,0.0314677095669539,0.0134711822745463,0.000481841962626738,0.00729708431575917,0.0079636589865683,0.00131734876255012,9.46128230278907e-05,0.00196187608348591
462,0.00348533679443087,0.00364550901524285,0.00260744304943979,0.0026337309788986,0.00436169616797983,0.00286062141388397,0.00246619098543946,0.00827286858367699,0.00941471983320157,0.00125763603859685,0.00187674119097897,0.00091170747456561,0.0315854197701297,0.0131581150174263,0.000628681393013033,0.00732664291218552,0.00787753608637533,0.00142309137893144,0.000183440031720617,0.0020514836080438
464,0.00340580770067883,0.00349104827294279,0.00258469514496571,0.00261785394866709,0.00433860168574632,0.0028351945725773,0.00239193081473358,0.00824414921784099,0.00927664721431165,0.00133910660296228,0.00187514597586686,0.000953756562588561,0.0314969289367085,0.0130250384327583,0.000573795394635807,0.00715131868011185,0.00784903421521299,0.00142986664287332,7.38241920882069e-05,0.00198830170091439
466,0.00332326712949151,0.00341631652182468,0.00257242412960238,0.00256178303744464,0.00439422553796209,0.00292973558438696,0.00244330638822566,0.00799001987859858,0.0091207799688948,0.00130316235834975,0.00189126644173799,0.000953853465822408,0.0314431492047046,0.0126588081721913,0.000620963271975703,0.00715870656069649,0.00768377094700075,0.00142178559346401,0.000257730874383097,0.00214351411002109
468,0.0032317673216485,0.00336456365900834,0.00259374354855374,0.00252346629183358,0.00443171358643968,0.00281578056604042,0.00245920815844209,0.00793460446043651,0.00899155208270901,0.0013601559647718,0.00187791156586154,0.00098201311206465,0.031468905090489,0.012485863988464,0.00064455343321685,0.00712555153810412,0.00762832301441342,0.0014653891113522,0.000235900617914276,0.00215678631739925
470,0.00312233495260697,0.00323950668406468,0.00245228881284971,0.00250382935639814,0.00425198828883896,0.00269101238684828,0.00225719594866288,0.00765276169770389,0.00881180735319749,0.00122559777150246,0.00180029447409664,0.000860776434328725,0.031164238160356,0.0121324365518137,0.000561281291098327,0.00684475853378702,0.00749045541289308,0.0013358846411303,0.000136930176348229,0.00198102560675381
472,0.00301137975961187,0.00321126513371755,0.00236870957023531,0.00239730294749028,0.00426827594066005,0.00279615222621437,0.00224295574365893,0.00743687316864281,0.00862707089906452,0.00124648725919503,0.00179387184450484,0.000870073972178598,0.0309903051035073,0.011962043936391,0.00048286535225801,0.00679505633238428,0.00742894447315797,0.00133020815021217,0.00010314727692502,0.00203469188997689
474,0.00293835345486335,0.00293363689108845,0.00218368016321454,0.00232387311351446,0.00412842727817225,0.00253552313984595,0.00202885067921462,0.00716229988143711,0.00847933825082686,0.00105785309872792,0.00167345888606044,0.000626548310581471,0.0308752788878349,0.0115061864093798,0.000362510474722808,0.0065567525379099,0.00719233205501364,0.00113388242137428,4.16156776671997e-05,0.00185134642923171
476,0.00284543249395517,0.00298480519188409,0.00223553181168052,0.00223496679419909,0.00417986812610011,0.00259768948291506,0.0020577941509198,0.00698534179095003,0.00826121106781113,0.00105005203178761,0.00168555431609949,0.000641331681037863,0.0307588720989248,0.0113392410273693,0.0004091827093804,0.00647463850540826,0.00714540156138133,0.00121268218663705,1.21699823042448e-05,0.00191857671919238
478,0.00279422318536889,0.0030695020863028,0.0021985470403146,0.00223646824087319,0.00416169617449688,0.00261312380096575,0.00203493538038078,0.00694185724571673,0.00811710601514611,0.00119231488154908,0.00170144479376989,0.00075730704986626,0.0307000331754849,0.0112758877144248,0.000445640201648218,0.00637899548172966,0.00702667111809942,0.0012321986867978,2.3212942058252e-05,0.00193649922280257
480,0.00274569297246519,0.00292001426331654,0.00222729907336559,0.00220318650622876,0.00418867010909736,0.00257710152553456,0.00204805856335518,0.00674891275601544,0.00790574689554546,0.00113523375486779,0.00166988118985705,0.000690429170955539,0.0305273384253712,0.0109753344080612,0.000354677588111465,0.00630943955842281,0.00695256768972088,0.00121542750605734,4.81292318949457e-05,0.00195321487494214
482,0.00261055028968329,0.00282042204475854,0.00210626708046153,0.00210782298611312,0.00422739721756875,0.00252768435431538,0.00199235796229972,0.00652995955244549,0.00773820187191838,0.00112010280228473,0.00172184958625659,0.000682527432509592,0.0304303208779287,0.0106768452062544,0.000346043978405866,0.00616705574050945,0.00685207958115488,0.00118455167556155,4.45508296567133e-05,0.00194305438042999
484,0.00258454193663638,0.00281651975782955,0.00207436368776115,0.00207537896185788,0.00427325688604854,0.00250901748842873,0.00194994800711614,0.00652741972941719,0.00762958520726544,0.00108497280487125,0.00164946314130099,0.000722559926112032,0.0303186273612434,0.0106555290856854,0.000387040698482918,0.00618480152261709,0.00681639396235073,0.00120111299467213,6.15153840420173e-05,0.00189438772453233
486,0.00250144645857404,0.00284504973896065,0.0021132326793342,0.00203867302441369,0.00431478465069921,0.00255077894068075,0.00198446703638149,0.00637742452630659,0.0074875172065061,0.00109042997719064,0.00170990469623946,0.000706009950246983,0.0300710986635445,0.0103604757121878,0.000440034389772675,0.006037015653414,0.00675458224704357,0.00122270919447889,8.42489299426605e-05,0.0018806768564689
488,0.0024180786263522,0.0026490814272217,0.00198367098068495,0.00199771962650374,0.00425144640871177,0.00247331090709669,0.00182177144774786,0.00612379505016456,0.00733673174683725,0.00102107173191668,0.00163403482798059,0.000615863887245106,0.0299243799287889,0.0101710621798792,0.000252905106232159,0.00587779196380593,0.00668062088780928,0.00108056809659862,-1.672820775145e-05,0.00197012264044743
490,0.00242198173181054,0.0026419188192365,0.00200209545519538,0.00199553482141848,0.00443352995632257,0.00246880036290841,0.00185037411482945,0.00605472415353636,0.00717957374361922,0.00099645509177008,0.00161703133478035,0.000616605059674589,0.0298333308322245,0.00991750905953324,0.000300206662100233,0.0059157761740465,0.00653153492007059,0.00115035244974439,6.77111957346903e-05,0.00191691288294092
492,0.00234914835187143,0.00249272379899052,0.0018538705810074,0.00191773226866764,0.00418629959338075,0.00234200110085251,0.00173948055862749,0.00584468671651749,0.00707945864377775,0.000800944119007096,0.00155330232270573,0.000514613117463802,0.0295524811116422,0.00966080175802655,0.000193211492077852,0.00561163007990215,0.00638547252490418,0.00104026901401755,-0.000144640313710787,0.00178397142044326
494,0.00224614461209384,0.00260940266970807,0.00188996738732443,0.00186124640784941,0.00431749067768724,0.00247072577953782,0.00182089248218336,0.00575256088647002,0.00690201309119386,0.0009410625890467,0.00167731325854045,0.000673290374131743,0.0296034290741587,0.00963739401781391,0.000310960712822961,0.00567884613320967,0.00641044959021696,0.00110135279736633,5.15928049773181e-05,0.00194183686013952
496,0.00219195531877336,0.00238419554671581,0.00193406046320644,0.00183920828436503,0.00418095662501614,0.00230912843705443,0.00170561132554931,0.00567174726373371,0.0067839329485014,0.000870292729329803,0.00154034411432919,0.000544992174416975,0.0294003301752802,0.00937821499152978,0.000270451804492281,0.00556750940610219,0.00628756727675082,0.00109458379004308,-9.72819474320022e-06,0.00182251072590915
498,0.00217500660561188,0.00231546089978454,0.00173916517077994,0.00176750689936982,0.00417246461298715,0.00229308275654178,0.00163931587939375,0.00546477313740101,0.00667688113556281,0.000721638998880508,0.00157951211220013,0.000442389165787579,0.0291849576128626,0.00910206184264183,0.0001373036478553,0.00535122062173528,0.00616929811223595,0.000982927779932968,-0.000132433159211378,0.00184159056708258
500,0.00210138052566753,0.00233665409947874,0.00179275958759509,0.0017209761102558,0.00412647058958448,0.00231607969745181,0.00172448758350671,0.00541691154800599,0.00654780049895273,0.000809706958525245,0.00153485477564723,0.00057147519945253,0.0290251930250272,0.00899801153233098,0.000258164392422204,0.00542352640951741,0.00611339352561796,0.00109902894776632,5.02275678487905e-06,0.00184989095827647
